mentee_id,post_id,requirement_coverage_score,requirement_overlap_score,required_skill_level_match_score,matched_required_skill_count,missing_required_skill_count,program_popularity_log,program_difficulty_score,is_open,is_available,spots_left,target_level_num,required_education_num,target_level_gap,education_level_gap,target_level_pass,education_level_pass,target_level_exact_match,education_level_exact_match,minimum_requirement_exact_match,minimum_requirement_above_minimum,eligibility_pass,candidate_pre_score,target_level_distance,target_level_softness,education_distance,education_softness,skill_level_compatibility,overall_eligibility_softness,compatibility_confidence_band,cf_score,cf_confidence,time_split,label,label_weight,hardness_score
1363,1254,0.0,0.0,0.0,0,3,0.0,1.7333333333333334,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08658536585365853,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.04877333417695353,1.0,valid,0,1.0,
1363,1694,0.0,0.0,0.0,0,3,0.0,1.7333333333333334,1,1,9,2,4,0,0,1,1,1,1,1,0,1,0.08658536585365853,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.06580348826079738,1.0,valid,0,1.0,
1363,2182,0.0,0.0,0.0,0,3,0.0,1.7333333333333334,1,1,10,2,4,0,0,1,1,1,1,1,0,1,0.08658536585365853,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.024621425365694033,1.0,valid,0,1.0,
1363,2882,0.0,0.0,0.0,0,3,0.0,1.7333333333333334,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.08658536585365853,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.9470680246220049,1.0,valid,0,1.0,
1363,2957,0.0,0.0,0.0,0,3,0.0,1.7333333333333334,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08658536585365853,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.03434606568225371,1.0,valid,0,1.0,
1363,2987,0.0,0.0,0.0,0,3,0.0,1.7333333333333334,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08658536585365853,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.005758962725865912,1.0,valid,0,1.0,
1363,2489,0.0,0.0,0.0,0,2,0.0,1.8,1,1,9,2,4,0,0,1,1,1,1,1,0,1,0.08571428571428572,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.03707066240437827,1.0,valid,0,1.0,
1363,431,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,3,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.043124589714211445,1.0,valid,0,1.0,
1363,547,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.21857991372329222,1.0,valid,0,1.0,
1363,1000,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.0797118120773448,1.0,valid,0,1.0,
1363,1860,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.10072847309237867,1.0,valid,0,1.0,
1363,1876,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,9,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.09226844724263282,1.0,valid,0,1.0,
1363,2015,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,3,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.00017620670895270724,1.0,valid,0,1.0,
1363,2241,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.1973981775438776,1.0,valid,0,1.0,
1363,2632,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.21453652616350216,1.0,valid,0,1.0,
1363,3145,0.0,0.0,0.0,0,3,0.0,1.8666666666666667,1,1,10,2,4,0,0,1,1,1,1,1,0,1,0.08488372093023255,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.02084546608735395,1.0,valid,0,1.0,
1363,19,0.0,0.0,0.0,0,2,0.0,2.0,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.05724650062425784,1.0,valid,0,1.0,
1363,545,0.0,0.0,0.0,0,3,0.0,2.0,1,1,9,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.3062457273764202,1.0,valid,0,1.0,
1363,576,0.0,0.0,0.0,0,2,0.0,2.0,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.46544146758850113,1.0,valid,0,1.0,
1363,615,0.0,0.0,0.0,0,3,0.0,2.0,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.04686344555454999,1.0,valid,0,1.0,
1363,837,0.0,0.0,0.0,0,3,0.0,2.0,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.46005633861882556,1.0,valid,0,1.0,
1363,862,0.0,0.0,0.0,0,3,0.0,2.0,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.003280553576089657,1.0,valid,0,1.0,
1363,1072,0.0,0.0,0.0,0,2,0.0,2.0,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.6969217919295315,1.0,valid,0,1.0,
1363,1604,0.0,0.0,0.0,0,3,0.0,2.0,1,1,3,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.29998600333977044,1.0,valid,0,1.0,
1363,1671,0.0,0.0,0.0,0,2,0.0,2.0,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.021139168445314493,1.0,valid,0,1.0,
1363,1803,0.0,0.0,0.0,0,3,0.0,2.0,1,1,5,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.33007421426305783,1.0,valid,0,1.0,
1363,2040,0.0,0.0,0.0,0,2,0.0,2.0,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.35590455228245743,1.0,valid,0,1.0,
1363,2391,0.0,0.0,0.0,0,3,0.0,2.0,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.01965847740582382,1.0,valid,0,1.0,
1363,2901,0.0,0.0,0.0,0,2,0.0,2.0,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08333333333333334,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.016655110037117327,1.0,valid,0,1.0,
1363,109,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,9,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.05048851198114793,1.0,valid,0,1.0,
1363,166,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,10,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.038093533208160474,1.0,valid,0,1.0,
1363,1170,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,5,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.01659729465780329,1.0,valid,0,1.0,
1363,1200,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,9,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
1363,1435,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,5,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.1403983231113855,1.0,valid,0,1.0,
1363,1850,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.021146833536396993,1.0,valid,0,1.0,
1363,1859,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.07151769832591282,1.0,valid,0,1.0,
1363,2149,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.02732222300920834,1.0,valid,0,1.0,
1363,2477,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,10,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.04905684686460268,1.0,valid,0,1.0,
1363,2568,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,3,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.01875321884413957,1.0,valid,0,1.0,
1363,3067,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.12275408539560274,1.0,valid,0,1.0,
1363,3068,0.0,0.0,0.0,0,3,0.0,2.1333333333333333,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.08191489361702128,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.2865613792316088,1.0,valid,0,1.0,
1363,184,0.0,0.0,0.0,0,2,0.0,2.2,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.08125,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.18463162622875115,1.0,valid,0,1.0,
1363,202,0.0,0.0,0.0,0,2,0.0,2.2,1,1,5,2,4,0,0,1,1,1,1,1,0,1,0.08125,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.12072582757820835,1.0,valid,0,1.0,
1363,2101,0.0,0.0,0.0,0,2,0.0,2.2,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.08125,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.18775221770850536,1.0,valid,0,1.0,
1363,2407,0.0,0.0,0.0,0,2,0.0,2.2,1,1,3,2,4,0,0,1,1,1,1,1,0,1,0.08125,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.01569034680632196,1.0,valid,0,1.0,
1363,2974,0.0,0.0,0.0,0,2,0.0,2.2,1,1,5,2,4,0,0,1,1,1,1,1,0,1,0.08125,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.4130412825864424,1.0,valid,0,1.0,
1363,772,0.0,0.0,0.0,0,3,0.0,2.2666666666666666,1,1,10,2,4,0,0,1,1,1,1,1,0,1,0.08061224489795919,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
1363,840,0.0,0.0,0.0,0,3,0.0,2.2666666666666666,1,1,10,2,4,0,0,1,1,1,1,1,0,1,0.08061224489795919,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.09413173390687252,1.0,valid,0,1.0,
1363,1157,0.0,0.0,0.0,0,3,0.0,2.2666666666666666,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08061224489795919,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.5644255650639646,1.0,valid,0,1.0,
1363,1636,0.0,0.0,0.0,0,3,0.0,2.2666666666666666,1,1,9,2,4,0,0,1,1,1,1,1,0,1,0.08061224489795919,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.06295495475594248,1.0,valid,0,1.0,
1363,2484,0.0,0.0,0.0,0,3,0.0,2.2666666666666666,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.08061224489795919,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.015700778284964297,1.0,valid,0,1.0,
1363,2668,0.0,0.0,0.0,0,3,0.0,2.2666666666666666,1,1,10,2,4,0,0,1,1,1,1,1,0,1,0.08061224489795919,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.06265848605390392,1.0,valid,0,1.0,
1363,1143,0.0,0.0,0.0,0,2,0.0,2.4000000000000004,1,1,4,2,4,0,0,1,1,1,1,1,0,1,0.07941176470588235,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.02659766215903504,1.0,valid,0,1.0,
1363,2671,0.5,0.5,1.0,3,0,3.258096538021482,1.6,1,1,4,2,1,0,3,1,1,1,0,0,1,1,0.8892711922636867,0,1.0,3,0.4,0.5,0.5,stretch_fit,0.3189839328516818,1.0,valid,0,1.0,
1363,781,0.5,0.5,1.0,3,0,2.5649493574615367,1.0,1,1,3,1,2,1,2,1,1,0,0,0,1,1,0.8314949357461537,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.39578614972154263,1.0,valid,0,1.0,
1363,3008,0.5,0.5,1.0,3,0,2.302585092994046,1.7333333333333334,1,1,4,2,3,0,1,1,1,1,0,0,1,1,0.7918438751530632,0,1.0,1,0.8,0.5,0.5,stretch_fit,0.8720421091096369,1.0,valid,0,1.0,
1363,2621,0.5,0.5,1.0,3,0,1.791759469228055,1.1333333333333333,1,1,8,1,2,1,2,1,1,0,0,0,1,1,0.7510509469228055,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.6416780980736215,1.0,valid,0,1.0,
1363,454,0.5,0.5,1.0,3,0,1.791759469228055,2.0,1,1,5,2,1,0,3,1,1,1,0,0,1,1,0.7375092802561388,0,1.0,3,0.4,0.5,0.5,stretch_fit,0.7154288242023799,1.0,valid,1,0.95,
1363,58,0.5,0.5,1.0,3,0,1.0986122886681098,1.0,1,1,8,1,3,1,1,1,1,0,0,0,1,1,0.684861228866811,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.5105482281829737,1.0,valid,0,1.0,
1363,462,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,2.8903717578961645,1.7333333333333334,1,1,3,2,2,0,2,1,1,1,0,0,1,1,0.6708606368813703,0,1.0,2,0.6,0.5,0.5,stretch_fit,0.18142656770316234,1.0,valid,0,1.0,
1363,261,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,2.772588722239781,1.7333333333333334,1,1,7,2,1,0,3,1,1,1,0,0,1,1,0.6590823333157318,0,1.0,3,0.4,0.5,0.5,stretch_fit,0.5632137869499695,1.0,valid,0,1.0,
1363,2622,0.5,0.5,1.0,3,0,0.6931471805599453,1.2666666666666666,1,1,3,1,1,1,3,1,1,0,0,0,1,1,0.638432365114818,1,0.75,3,0.4,0.5,0.5,stretch_fit,0.04192995787087664,1.0,valid,0,1.0,
1363,488,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,2.4849066497880004,1.7333333333333334,1,1,3,2,1,0,3,1,1,1,0,0,1,1,0.6303141260705538,0,1.0,3,0.4,0.5,0.5,stretch_fit,0.6548340455763533,1.0,valid,0,1.0,
1363,831,0.5,0.5,1.0,3,0,0.6931471805599453,2.0,1,1,5,2,2,0,2,1,1,1,0,0,1,1,0.6276480513893279,0,1.0,2,0.6,0.5,0.5,stretch_fit,0.22546719679656577,1.0,valid,0,1.0,
1363,3153,0.3333333333333333,0.3333333333333333,0.8333333333333333,2,0,1.6094379124341003,2.0,1,1,8,2,3,0,1,1,1,1,0,0,1,1,0.58594379124341,0,1.0,1,0.8,0.5,0.5,stretch_fit,0.7742227212033952,1.0,valid,0,1.0,
1363,629,0.5,0.5,0.8055555555555555,3,0,0.6931471805599453,1.6666666666666665,1,1,3,1,2,1,2,1,1,0,0,0,1,1,0.5832036069448834,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.2542132404163222,1.0,valid,0,1.0,
1363,3152,0.3333333333333333,0.3333333333333333,1.0,2,0,1.0986122886681098,2.0,1,1,4,2,5,0,-1,1,0,1,0,0,0,0,0.5765278955334777,0,1.0,1,0.8,0.5,0.5,stretch_fit,0.9290446652273326,1.0,valid,0,1.0,
1363,635,0.5,0.5,1.0,3,0,0.0,1.0,1,1,10,1,2,1,2,1,1,0,0,0,1,1,0.5750000000000001,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.4429157837694614,1.0,valid,0,1.0,
1363,1967,0.5,0.5,1.0,3,0,0.0,1.0,1,1,7,1,4,1,0,1,1,0,1,0,1,1,0.5750000000000001,1,0.75,0,1.0,0.5,0.5,stretch_fit,0.9308469777718935,1.0,valid,0,1.0,
1363,3154,0.3333333333333333,0.3333333333333333,0.8333333333333333,2,0,1.3862943611198906,1.4,1,1,3,1,1,1,3,1,1,0,0,0,1,1,0.5719627694453223,1,0.75,3,0.4,0.5,0.5,stretch_fit,0.873833598158436,1.0,valid,0,1.0,
1363,1084,0.5,0.5,1.0,3,0,0.0,1.1333333333333333,1,1,7,1,3,1,1,1,1,0,0,0,1,1,0.571875,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.31188105219157114,1.0,valid,0,1.0,
1363,1113,0.5,0.5,1.0,3,0,0.0,1.1333333333333333,1,1,5,1,1,1,3,1,1,0,0,0,1,1,0.571875,1,0.75,3,0.4,0.5,0.5,stretch_fit,0.5127316212215182,1.0,valid,0,1.0,
1363,2758,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,1.9459101490553132,2.1333333333333333,1,1,4,2,1,0,3,1,1,1,0,0,1,1,0.5717440037606478,0,1.0,3,0.4,0.5,0.5,stretch_fit,0.6964269027741415,1.0,valid,0,1.0,
1363,832,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,1.791759469228055,1.1333333333333333,1,1,6,1,2,1,2,1,1,0,0,0,1,1,0.5712890421609007,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.7757379689107236,1.0,valid,0,1.0,
1363,57,0.5,0.5,1.0,3,0,0.0,1.2666666666666666,1,1,7,1,3,1,1,1,1,0,0,0,1,1,0.5691176470588235,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
1363,780,0.5,0.5,1.0,3,0,0.0,1.2666666666666666,1,1,8,1,5,1,-1,1,0,0,0,0,0,0,0.5691176470588235,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.8128164691271403,1.0,valid,0,1.0,
1363,2476,0.5,0.5,1.0,3,0,0.0,1.2666666666666666,1,1,7,1,4,1,0,1,1,0,1,0,1,1,0.5691176470588235,1,0.75,0,1.0,0.5,0.5,stretch_fit,0.37263255783014043,1.0,valid,0,1.0,
1363,387,0.5,0.5,1.0,3,0,0.0,1.4,1,1,7,1,5,1,-1,1,0,0,0,0,0,0,0.5666666666666667,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.5367070556188078,1.0,valid,0,1.0,
1363,464,0.5,0.5,1.0,3,0,0.0,1.4,1,1,8,1,2,1,2,1,1,0,0,0,1,1,0.5666666666666667,1,0.75,2,0.6,0.5,0.5,stretch_fit,0.3806932871797062,1.0,valid,0,1.0,
1363,1209,0.5,0.5,1.0,3,0,0.0,1.4,1,1,5,1,3,1,1,1,1,0,0,0,1,1,0.5666666666666667,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.7689960092341628,1.0,valid,0,1.0,
1363,2311,0.3333333333333333,0.2857142857142857,0.6666666666666666,2,1,1.791759469228055,1.8666666666666667,1,1,5,2,2,0,2,1,1,1,0,0,1,1,0.5592977630911332,0,1.0,2,0.6,0.5,0.5,stretch_fit,0.8389270859134456,1.0,valid,0,1.0,
1363,2972,0.5,0.5,1.0,3,0,0.0,2.0,1,1,8,2,5,0,-1,1,0,1,0,0,0,0,0.5583333333333333,0,1.0,1,0.8,0.5,0.5,stretch_fit,0.50650725877986,1.0,valid,0,1.0,
1363,1192,0.16666666666666666,0.14285714285714285,0.5,1,1,3.044522437723423,1.6,1,1,6,2,3,0,1,1,1,1,0,0,1,1,0.5571994965195951,0,1.0,1,0.8,0.5,0.5,stretch_fit,0.07229083543804377,1.0,valid,0,1.0,
1363,449,0.5,0.5,0.8888888888888888,3,0,0.0,1.4,1,1,8,1,5,1,-1,1,0,0,0,0,0,0,0.5388888888888889,1,0.75,1,0.8,0.5,0.5,stretch_fit,0.8496735399663903,1.0,valid,0,1.0,
1363,833,0.5,0.5,0.8888888888888888,3,0,0.0,1.4,1,1,9,1,1,1,3,1,1,0,0,0,1,1,0.5388888888888889,1,0.75,3,0.4,0.5,0.5,stretch_fit,0.6836616533926261,1.0,valid,0,1.0,
1363,306,0.5,0.5,0.8888888888888888,3,0,0.0,1.5333333333333334,1,1,4,1,4,1,0,1,1,0,1,0,1,1,0.5366959064327484,1,0.75,0,1.0,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
1363,2918,0.5,0.5,0.8888888888888888,3,0,0.0,1.5333333333333334,1,1,4,1,4,1,0,1,1,0,1,0,1,1,0.5366959064327484,1,0.75,0,1.0,0.5,0.5,stretch_fit,0.5506413005510671,1.0,valid,0,1.0,
1363,637,0.5,0.5,0.8888888888888888,3,0,0.0,2.0,1,1,6,2,5,0,-1,1,0,1,0,0,0,0,0.5305555555555556,0,1.0,1,0.8,0.5,0.5,stretch_fit,0.782512009377611,1.0,valid,0,1.0,
1380,119,0.42857142857142855,0.42857142857142855,1.0,3,0,0.6931471805599453,1.8666666666666667,1,1,4,2,4,0,0,1,1,1,1,1,0,1,0.6399127247005127,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.9699968986120108,1.0,valid,0,1.0,
1380,1200,0.2857142857142857,0.25,0.5,2,1,0.0,2.1333333333333333,1,1,9,2,4,0,0,1,1,1,1,1,0,1,0.36048632218844984,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
1380,2108,0.0,0.0,0.0,0,3,2.302585092994046,1.6,1,1,4,2,4,0,0,1,1,1,1,1,0,1,0.31872004776094304,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.04829344278915807,1.0,valid,0,1.0,
1380,1907,0.0,0.0,0.0,0,3,1.791759469228055,1.7333333333333334,1,1,4,2,4,0,0,1,1,1,1,1,0,1,0.26576131277646403,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.13196071644013346,1.0,valid,0,1.0,
1380,1305,0.0,0.0,0.0,0,3,1.3862943611198906,1.6,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.2270909745735275,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.01492249786777659,1.0,valid,0,1.0,
1380,1915,0.0,0.0,0.0,0,3,1.3862943611198906,1.6,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.2270909745735275,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.02247394822460605,1.0,valid,0,1.0,
1380,161,0.0,0.0,0.0,0,3,1.3862943611198906,1.7333333333333334,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.22521480196564758,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.10354841759910235,1.0,valid,0,1.0,
1380,863,0.0,0.0,0.0,0,3,1.3862943611198906,1.7333333333333334,1,1,3,2,4,0,0,1,1,1,1,1,0,1,0.22521480196564758,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.035793251806687736,1.0,valid,0,1.0,
1380,3128,0.0,0.0,0.0,0,3,1.3862943611198906,1.7333333333333334,1,1,5,2,4,0,0,1,1,1,1,1,0,1,0.22521480196564758,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.9776091217283595,1.0,valid,0,1.0,
1380,2177,0.0,0.0,0.0,0,2,1.3862943611198906,1.8,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.22434372182627477,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.07664292610622009,1.0,valid,0,1.0,
1380,969,0.0,0.0,0.0,0,3,1.3862943611198906,1.8666666666666667,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.22351315704222163,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.02155306249514146,1.0,valid,0,1.0,
1380,1345,0.0,0.0,0.0,0,3,1.3862943611198906,1.8666666666666667,1,1,5,2,4,0,0,1,1,1,1,1,0,1,0.22351315704222163,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.8949080927398803,1.0,valid,0,1.0,
1380,810,0.0,0.0,0.0,0,3,1.3862943611198906,2.0,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.2219627694453224,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.07913999653654519,1.0,valid,0,1.0,
1380,202,0.14285714285714285,0.125,0.16666666666666666,1,1,0.0,2.2,1,1,5,2,4,0,0,1,1,1,1,1,0,1,0.1997023809523809,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.9534343855377306,1.0,valid,0,1.0,
1380,1385,0.0,0.0,0.0,0,3,1.0986122886681098,1.7333333333333334,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.19644659472046955,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.040551512401822684,1.0,valid,0,1.0,
1380,2679,0.0,0.0,0.0,0,3,1.0986122886681098,1.7333333333333334,1,1,4,2,4,0,0,1,1,1,1,1,0,1,0.19644659472046955,0,1.0,0,1.0,0.5,0.5,stretch_fit,-0.010311655449479321,1.0,valid,0,1.0,
1380,317,0.0,0.0,0.0,0,3,1.0986122886681098,1.8666666666666667,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.19474494979704354,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.0,1.0,valid,0,1.0,
1380,2350,0.0,0.0,0.0,0,3,1.0986122886681098,1.8666666666666667,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.19474494979704354,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.21987455297178393,1.0,valid,0,1.0,
1380,2766,0.0,0.0,0.0,0,3,1.0986122886681098,1.8666666666666667,1,1,7,2,4,0,0,1,1,1,1,1,0,1,0.19474494979704354,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.10050981030183176,1.0,valid,0,1.0,
1380,1115,0.0,0.0,0.0,0,3,1.0986122886681098,2.0,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.1931945622001443,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.13234469776231256,1.0,valid,0,1.0,
1380,2387,0.0,0.0,0.0,0,2,1.0986122886681098,2.0,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.1931945622001443,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.9603317862361703,1.0,valid,0,1.0,
1380,364,0.0,0.0,0.0,0,3,0.6931471805599453,1.6,1,1,6,2,4,0,0,1,1,1,1,1,0,1,0.157776256517533,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.04140817488647526,1.0,valid,0,1.0,
1380,934,0.0,0.0,0.0,0,3,0.6931471805599453,1.7333333333333334,1,1,8,2,4,0,0,1,1,1,1,1,0,1,0.15590008390965304,0,1.0,0,1.0,0.5,0.5,stretch_fit,0.24272486794466536,1.0,valid,0,1.0,
