mentee_id,mentor_id,skill_overlap_score,skill_coverage_score,subdomain_similarity,mentor_quality_score,mentor_weighted_rating,interaction_score_log,interaction_count_log,experience_gap_abs,mentor_more_experienced,experience_match_bucket,soft_gap_score,same_country,popularity_log,mentor_covers_all_skills,extra_skill_count,skill_match_type,mentor_follower_count_log,mentor_open_post_count_log,mentor_domain_match,cf_score,community_overlap,time_split,label,hardness_score
2769,2743,0.4166666666666667,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,6,2,1.0986122886681098,0.0,1,0.0,0.0,train,0,0.5708333333333333
2769,3204,0.4166666666666667,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,6,2,2.3978952727983707,0.0,1,0.0,0.0,train,0,0.5708333333333333
2769,4481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,7,2,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.0
2769,2546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.7712526740908904,0,11,2,2.5649493574615367,0.0,1,0.10876180675815428,0.0,train,0,0.0
2769,1090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.0,0,12,2,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.0
2769,2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,10,2,4.382026634673881,0.0,0,-0.003017184511159464,0.0,train,0,0.0
2769,1269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.6585922161509554,0,10,2,2.0794415416798357,0.0,0,-0.01117934192998206,0.0,train,0,0.0
2769,2469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,1,0.0,0,10,2,1.6094379124341003,0.0,0,0.0,0.0,train,0,0.0
2769,3965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.6306513018801425,0,9,2,3.091042453358316,0.0,0,0.010480779138236135,0.0,train,0,0.0
2770,1058,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.3368627377995043,0,3,2,2.833213344056216,0.0,1,0.12385994732388754,0.0,train,1,0.0
2770,3608,0.25,0.5,0.25,0.0,0.0,0.1039720770839918,0.6931471805599453,0,0,0,1.0,1,0.8977341721890382,0,6,2,3.6375861597263857,0.0,1,0.14612166008602268,0.0,train,1,0.0
2770,2731,0.4444444444444444,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.7960328525154114,0,3,2,2.5649493574615367,0.0,1,0.13046223326705597,0.0,train,1,0.0
2770,4665,0.6,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,1.0,1,4,2,2.995732273553991,0.0,1,0.13631167340263267,0.0,train,0,0.7033333333333334
2770,215,0.5454545454545454,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,1,5,2,2.4849066497880004,0.0,1,0.0,0.0,train,0,0.6787878787878787
2770,1090,0.5,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,1,6,2,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.6583333333333333
2770,3110,0.45454545454545453,0.8333333333333334,1.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,1,0.0,0,5,2,2.4849066497880004,0.0,1,0.13482045340984913,0.0,train,0,0.6545454545454545
2770,550,0.46153846153846156,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.3368627377995043,1,7,2,2.0794415416798357,0.0,1,0.13740022884400965,0.0,train,0,0.641025641025641
2770,4398,0.5,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,4,2,2.5649493574615367,0.0,1,0.04965749922516888,0.0,train,0,0.6083333333333333
2770,2005,0.4444444444444444,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,3,2,1.3862943611198906,0.0,1,0.08071391698641749,0.0,train,0,0.6
2770,4273,0.45454545454545453,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,1,0.0,0,5,2,2.3978952727983707,0.0,1,0.0,0.0,train,0,0.5878787878787879
2770,3163,0.4166666666666667,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,6,2,2.4849066497880004,0.0,1,0.0,0.0,train,0,0.5708333333333333
2770,3169,0.4166666666666667,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,6,2,1.791759469228055,0.0,1,0.0,0.0,train,0,0.5708333333333333
2770,5311,0.4166666666666667,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,6,2,2.302585092994046,0.0,1,0.100958432972493,0.0,train,0,0.5708333333333333
2770,2551,0.35714285714285715,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,8,2,2.3978952727983707,0.0,1,0.0,0.0,train,0,0.544047619047619
2770,345,0.3333333333333333,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,9,2,2.302585092994046,0.0,1,0.0,0.0,train,0,0.5333333333333333
2770,1405,0.4,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,1,0.0,0,4,2,1.3862943611198906,0.0,1,0.12752294132462336,0.0,train,0,0.5133333333333333
2770,4981,0.36363636363636365,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.3212791744612701,0,5,2,2.302585092994046,0.0,1,0.12629460924160538,0.0,train,0,0.49696969696969695
2770,172,0.3,0.5,1.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,1,0.0,0,4,2,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.48500000000000004
2770,2787,0.3,0.5,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,4,2,2.1972245773362196,0.0,1,0.0,0.0,train,0,0.48500000000000004
2770,2883,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,6,2,1.9459101490553132,0.0,1,0.08159801578235694,0.0,train,0,0.4833333333333333
2770,3180,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,0,6,2,2.9444389791664403,0.0,1,0.12045532270957099,0.0,train,0,0.4833333333333333
2770,4463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,9,2,2.4849066497880004,0.0,1,0.09361282592802361,0.0,train,0,0.0
2770,4893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,9,2,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.0
2770,2067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,7,2,1.791759469228055,0.0,1,0.0,0.0,train,0,0.0
2770,3536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,8,2,1.791759469228055,0.0,1,0.0,0.0,train,0,0.0
2770,4731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,9,2,1.3862943611198906,0.0,1,0.0,0.0,train,0,0.0
2770,2703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,1,1.0,0,10,2,3.7376696182833684,0.0,0,0.01994267805522053,0.0,train,0,0.0
2770,774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,7,2,2.302585092994046,0.0,0,0.0,0.0,train,0,0.0
2770,4743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,7,2,2.302585092994046,0.0,0,-0.0028370761004986563,0.0,train,0,0.0
2772,4060,0.23076923076923078,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,4,0,2.6390573296152584,0.0,1,0.13799572406718164,0.0,train,1,0.0
2772,575,0.2222222222222222,0.4444444444444444,0.25,0.0,0.0,0.2079441541679836,1.0986122886681098,2,1,2,0.3333333333333333,0,0.8141627087351143,0,9,2,2.6390573296152584,0.0,1,0.13692080724816907,0.0,train,1,0.0
2772,4210,0.8,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,1,1,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.8266666666666667
2772,3747,0.6153846153846154,0.8888888888888888,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,4,2,2.70805020110221,0.0,1,0.14340588834225154,0.0,train,0,0.676923076923077
2772,962,0.6,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,1,0,1.3862943611198906,0.0,1,0.0,0.0,train,0,0.6699999999999999
2772,1903,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,3,1,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.625
2772,3864,0.5,0.6666666666666666,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,3,1,1.3862943611198906,0.0,1,0.14689775389266307,0.0,train,0,0.625
2772,1584,0.5,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,5,2,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.5916666666666667
2772,3908,0.5,0.7777777777777778,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,5,2,1.0986122886681098,0.0,1,0.0,0.0,train,0,0.5916666666666667
2772,1285,0.45454545454545453,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,2,0,2.6390573296152584,0.0,1,0.12285391022074885,0.0,train,0,0.5712121212121213
2772,3887,0.45454545454545453,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,2,0,1.9459101490553132,0.0,1,0.1318558348098246,0.0,train,0,0.5712121212121213
2772,2343,0.46153846153846156,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.3368627377995043,0,4,2,2.6390573296152584,0.0,1,0.11695596113378459,0.0,train,0,0.541025641025641
2772,1195,0.38461538461538464,0.5555555555555556,1.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,4,1,2.1972245773362196,0.0,1,0.13274888540929178,0.0,train,0,0.5397435897435898
2772,168,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,5,2,1.6094379124341003,0.0,1,0.1045778678135257,0.0,train,0,0.5261904761904761
2772,3322,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,5,2,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.5261904761904761
2772,4077,0.42857142857142855,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,5,2,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.5261904761904761
2772,784,0.4,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,1,0.0,0,6,2,1.9459101490553132,0.0,1,0.13013356644777546,0.0,train,0,0.5133333333333333
2772,2322,0.4,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.0,0,6,2,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.5133333333333333
2772,2912,0.4,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,6,2,1.0986122886681098,0.0,1,0.0,0.0,train,0,0.5133333333333333
2772,3039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,12,2,1.9459101490553132,0.0,0,0.0,0.0,train,0,0.0
2778,125,0.2727272727272727,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,1,0,0,0.5,0,1.0,0,4,1,4.007333185232471,0.0,1,0.11108297629925885,0.0,train,1,0.0
2778,3008,0.21428571428571427,0.42857142857142855,0.25,0.0,0.0,0.0,0.0,2,0,0,0.3333333333333333,0,0.0,0,7,2,3.8501476017100584,0.0,1,0.10991536292061742,0.0,train,1,0.0
2778,1352,0.6666666666666666,0.8571428571428571,1.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.0,0,2,2,2.1972245773362196,0.0,1,0.14569339439335077,0.0,train,0,0.7571428571428571
2778,874,0.5555555555555556,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,1,0,0,0.5,1,1.0,0,2,1,3.295836866004329,0.0,1,0.034504828178854835,0.0,train,0,0.6642857142857144
2778,4203,0.6,0.8571428571428571,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.8585006538406508,0,3,2,2.1972245773362196,0.0,1,-0.01625439323857293,0.0,train,0,0.6604761904761904
2778,692,0.6,0.8571428571428571,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0.5,1,0.0,0,3,2,2.302585092994046,0.0,1,0.0,0.0,train,0,0.6604761904761904
2778,896,0.5,0.7142857142857143,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,3,2,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.6392857142857142
2778,1905,0.46153846153846156,0.8571428571428571,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.0,0,6,2,1.791759469228055,0.0,1,0.0,0.0,train,0,0.5981684981684982
2778,1842,0.42857142857142855,0.8571428571428571,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.6585922161509554,0,7,2,2.6390573296152584,0.0,1,0.06472691642552805,0.0,train,0,0.5833333333333333
2778,3430,0.4,0.5714285714285714,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,3,1,2.3978952727983707,0.0,1,0.0,0.0,train,0,0.5514285714285714
2778,1184,0.38461538461538464,0.7142857142857143,0.6666666666666666,0.0,0.0,0.0,0.0,2,0,0,0.3333333333333333,1,0.0,0,6,2,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.5206959706959707
2778,1712,0.38461538461538464,0.7142857142857143,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.0,0,6,2,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.5206959706959707
2778,2549,0.3076923076923077,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.4032585883792393,0,6,2,2.772588722239781,0.0,1,0.00233639726283934,0.0,train,0,0.4432234432234432
2778,1210,0.3076923076923077,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.0,2,0,0,0.3333333333333333,1,0.48891451859304486,0,6,2,2.833213344056216,0.0,1,0.10538640852207479,0.0,train,0,0.4432234432234432
2778,3204,0.2857142857142857,0.5714285714285714,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,7,2,2.3978952727983707,0.0,1,0.0,0.0,train,0,0.43333333333333324
2778,2626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,0,10,2,2.833213344056216,0.0,1,-0.00780880302627912,0.0,train,0,0.0
2778,5107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,1.0,0,9,2,2.995732273553991,0.0,1,0.04952521682190755,0.0,train,0,0.0
2778,2337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.3848271449927557,0,7,1,2.1972245773362196,0.0,0,-0.004305696622401643,0.0,train,0,0.0
2778,2560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0.3333333333333333,0,1.0,0,9,2,3.871201010907891,0.0,0,0.00333236717638818,0.0,train,0,0.0
2778,3672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,9,2,2.3978952727983707,0.0,0,-0.0009614232037644744,0.0,train,0,0.0
2780,192,0.26666666666666666,0.4,0.5,0.0,0.0,0.0,0.0,1,1,2,0.5,1,1.0,0,5,0,3.5263605246161616,0.0,1,0.13847949524039352,0.0,train,1,0.0
2780,4870,0.15789473684210525,0.3,0.2,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.7048568235111554,0,9,2,3.4339872044851463,0.0,1,0.1340242311598574,0.0,train,1,0.0
2780,2636,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.3212791744612701,1,2,2,2.0794415416798357,0.0,1,0.12237800056768343,0.0,train,0,0.875
2780,2998,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,1,2,2,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.875
2780,208,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.3212791744612701,1,2,2,2.3978952727983707,0.0,1,-0.052184169736739595,0.0,train,0,0.875
2780,290,0.75,0.9,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.25120680758569874,0,2,2,2.1972245773362196,0.0,1,0.10264268258970492,0.0,train,0,0.8075000000000001
2780,1982,0.75,0.9,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,2,2,2.0794415416798357,0.0,1,0.0,0.0,train,0,0.8075000000000001
2780,2296,0.75,0.9,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,2,2,2.3978952727983707,0.0,1,0.0,0.0,train,0,0.8075000000000001
2780,4117,0.75,0.9,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.6947390808110905,0,2,2,3.091042453358316,0.0,1,0.1103530681550645,0.0,train,0,0.8075000000000001
2780,4571,0.75,0.9,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.3028477310747866,0,2,2,1.791759469228055,0.0,1,0.11204058083358098,0.0,train,0,0.8075000000000001
2780,211,0.6923076923076923,0.9,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.607293846254952,0,3,2,2.5649493574615367,0.0,1,0.07030062358472931,0.0,train,0,0.7815384615384615
2780,4240,0.6923076923076923,0.9,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,1.0,0,3,2,2.4849066497880004,0.0,1,0.012102097173921755,0.0,train,0,0.7815384615384615
2780,1488,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.40693510467507577,0,2,1,2.6390573296152584,0.0,1,0.09528365380806039,0.0,train,0,0.74
2780,1855,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.5346070761067877,0,2,1,2.3978952727983707,0.0,1,0.11329336085259034,0.0,train,0,0.74
2780,2775,0.6666666666666666,0.8,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,2,1,2.3978952727983707,0.0,1,0.0,0.0,train,0,0.74
2780,3946,0.6153846153846154,0.8,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.6298521098274531,0,3,2,2.3978952727983707,0.0,1,0.1128039074595909,0.0,train,0,0.716923076923077
2780,1018,0.6153846153846154,0.8,1.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.0,0,3,2,2.4849066497880004,0.0,1,0.0,0.0,train,0,0.716923076923077
2780,4352,0.6153846153846154,0.8,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,3,2,2.3978952727983707,0.0,1,0.0,0.0,train,0,0.716923076923077
2780,4511,0.7,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0.5,1,1.0,0,0,0,3.2188758248682006,0.0,1,0.06543990761859549,0.0,train,0,0.6583333333333333
2780,3280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.0,0,7,0,1.6094379124341003,0.0,0,0.0,0.0,train,0,0.0
2781,2456,0.3076923076923077,0.5,0.5,0.0,0.0,0.24141568686511503,1.0986122886681098,2,1,2,0.3333333333333333,0,1.0,0,5,2,3.332204510175204,0.0,1,0.14270224772993936,0.0,train,1,0.0
2781,5331,0.6363636363636364,0.875,1.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.6298521098274531,0,3,2,2.0794415416798357,0.0,1,0.14232432107518325,0.0,train,0,0.7488636363636363
2781,3143,0.5384615384615384,0.875,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.7528212307044068,0,5,2,1.9459101490553132,0.0,1,0.14247647576039643,0.0,train,0,0.7048076923076922
2781,712,0.6,0.75,1.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,1,0.7897828993732858,0,2,1,1.9459101490553132,0.0,1,0.14348919593148715,0.0,train,0,0.6950000000000001
2781,1409,0.5454545454545454,0.75,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.25120680758569874,0,3,2,2.995732273553991,0.0,1,0.127638293985797,0.0,train,0,0.6704545454545454
2781,3475,0.5454545454545454,0.75,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,3,2,2.4849066497880004,0.0,1,0.12585959106779002,0.0,train,0,0.6704545454545454
2781,4064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,1.0,0,7,0,3.1780538303479458,0.0,1,0.12247237150148704,0.0,train,0,0.0
2781,3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.6015686419635558,0,12,2,2.4849066497880004,0.0,0,0.0005512356109416798,0.0,train,0,0.0
2781,862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,7,0,1.6094379124341003,0.0,0,0.0,0.0,train,0,0.0
2781,1842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2,0.3333333333333333,0,0.662268732446792,0,13,2,2.6390573296152584,0.0,0,-0.0014002848788800296,0.0,train,0,0.0
2782,1850,0.6363636363636364,0.7,1.0,0.0,0.0,0.24141568686511503,1.0986122886681098,0,0,0,1.0,0,0.9697619782942831,0,1,0,2.772588722239781,0.0,1,0.14940315804765691,0.0,train,1,0.0
2782,4208,0.21052631578947367,0.4,0.25,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,9,2,1.9459101490553132,0.0,1,0.14710531889111822,0.0,train,1,0.0
2782,4664,0.26666666666666666,0.4,0.25,0.0,0.0,0.0,0.0,1,0,0,0.5,1,0.0,0,5,0,2.5649493574615367,0.0,1,0.14007326059269262,0.0,train,1,0.0
2782,3122,0.7,0.7,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,0,0,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.7250000000000001
2782,3414,0.7,0.7,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,0,0,2.302585092994046,0.0,1,0.13151337669280816,0.0,train,0,0.7250000000000001
2782,2796,0.6363636363636364,0.7,1.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,1,0,1.6094379124341003,0.0,1,0.0,0.0,train,0,0.6963636363636363
2782,127,0.6428571428571429,0.9,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,4,2,2.302585092994046,0.0,1,0.03735973715529692,0.0,train,0,0.6926190476190477
2782,4180,0.5714285714285714,0.8,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,4,2,2.3978952727983707,0.0,1,0.09565987270726786,0.0,train,0,0.6304761904761904
2782,1079,0.5714285714285714,0.8,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0.5,1,0.0,0,4,2,1.3862943611198906,0.0,1,0.0,0.0,train,0,0.6304761904761904
2782,743,0.5454545454545454,0.6,1.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,1,0,1.3862943611198906,0.0,1,0.0,0.0,train,0,0.6254545454545455
2782,3456,0.5384615384615384,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,3,1,2.1972245773362196,0.0,1,0.0,0.0,train,0,0.5856410256410256
2782,5261,0.5384615384615384,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.0,0,3,1,1.9459101490553132,0.0,1,0.0,0.0,train,0,0.5856410256410256
2782,2621,0.5,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,4,2,1.6094379124341003,0.0,1,0.14331699277289023,0.0,train,0,0.5683333333333334
2782,4932,0.5,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,4,2,2.3978952727983707,0.0,1,0.13427835194066612,0.0,train,0,0.5683333333333334
2782,5405,0.5,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,4,2,1.6094379124341003,0.0,1,0.0,0.0,train,0,0.5683333333333334
2782,938,0.5,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,4,2,1.791759469228055,0.0,1,0.147806324083496,0.0,train,0,0.5683333333333334
2782,1514,0.5,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0.5,1,0.6482835532139366,0,4,2,1.791759469228055,0.0,1,0.08995793838399026,0.0,train,0,0.5683333333333334
2782,1327,0.4666666666666667,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,0,0.0,0,5,2,1.791759469228055,0.0,1,0.0,0.0,train,0,0.5533333333333333
2782,4809,0.4666666666666667,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,1,1,2,0.5,1,0.3368627377995043,0,5,2,3.4011973816621555,0.0,1,0.05158861741966128,0.0,train,0,0.5533333333333333
2782,5338,0.4666666666666667,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0.5,0,0.0,0,5,2,1.791759469228055,0.0,1,0.14306384806956823,0.0,train,0,0.5533333333333333
2782,435,0.4375,0.7,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,6,2,1.3862943611198906,0.0,1,0.0,0.0,train,0,0.5402083333333333
2782,1626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,0,0.0,0,8,0,1.791759469228055,0.0,1,0.08124110889537337,0.0,train,0,0.0
2782,998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1.0,1,0.0,0,13,2,2.0794415416798357,0.0,1,-0.0048827426242106986,0.0,train,0,0.0
2782,4115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,2,0.5,0,1.0,0,12,2,3.828641396489095,0.0,1,-0.03359450427029508,0.0,train,0,0.0
2782,2076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,1,0.0,0,8,0,2.3978952727983707,0.0,1,0.11148479166735666,0.0,train,0,0.0
2782,4085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.5,1,0.0,0,8,0,1.9459101490553132,0.0,1,0.12171073140104424,0.0,train,0,0.0
