ApplicationId,ProgramId,MenteeProfileId,AppliedAt,DecisionAt,Status,MeetRequirements
9761,698,4800,19/08/2026 00:00,07/09/2026 00:00,accepted,1
9762,904,4800,14/01/2027 00:00,01/02/2027 00:00,accepted,1
9763,827,5064,22/01/2027 00:00,01/02/2027 00:00,accepted,1
9764,2256,5064,08/12/2026 00:00,20/12/2026 00:00,accepted,1
9765,1720,5064,07/10/2026 00:00,27/10/2026 00:00,rejected,1
9766,462,3613,18/10/2026 00:00,,pending,1
9767,1192,3613,09/08/2025 00:00,,pending,1
9768,956,3680,18/08/2026 00:00,,pending,1
9769,2147,3680,26/01/2026 00:00,,pending,1
9770,2540,3680,07/10/2025 00:00,24/10/2025 00:00,accepted,1
9771,1455,2305,02/07/2026 00:00,03/07/2026 00:00,accepted,1
9772,2847,2305,02/01/2027 00:00,,pending,1
9773,2955,2305,09/05/2026 00:00,12/05/2026 00:00,canceled,1
9774,175,2305,22/11/2026 00:00,25/11/2026 00:00,accepted,1
9775,1414,5493,22/12/2026 00:00,,pending,1
9776,698,5493,05/08/2026 00:00,06/08/2026 00:00,accepted,1
9777,2671,5493,18/01/2027 00:00,26/01/2027 00:00,accepted,1
9778,2124,4073,11/02/2026 00:00,,pending,1
9779,699,4073,22/09/2026 00:00,,pending,1
9780,3157,5336,03/07/2026 00:00,12/07/2026 00:00,accepted,1
9781,2260,5336,16/12/2026 00:00,22/12/2026 00:00,accepted,1
9782,159,5336,29/12/2026 00:00,03/01/2027 00:00,accepted,1
9783,3032,2758,17/08/2025 00:00,,pending,1
9784,1503,2758,28/07/2026 00:00,02/08/2026 00:00,accepted,1
9785,3189,2758,11/02/2027 00:00,19/02/2027 00:00,accepted,1
9786,102,3437,23/11/2026 00:00,,pending,1
9787,308,3437,12/03/2027 00:00,01/04/2027 00:00,canceled,1
9788,2311,3437,31/10/2026 00:00,13/11/2026 00:00,rejected,1
9789,626,3437,06/10/2026 00:00,,pending,1
9790,2435,4386,14/09/2026 00:00,01/10/2026 00:00,accepted,1
9792,1469,5103,31/10/2026 00:00,07/11/2026 00:00,rejected,1
9793,2833,5103,25/07/2026 00:00,,pending,1
9794,977,5103,13/11/2026 00:00,26/11/2026 00:00,accepted,1
9795,956,3376,23/10/2026 00:00,07/11/2026 00:00,accepted,1
9796,2914,3376,21/12/2026 00:00,26/12/2026 00:00,accepted,1
9797,197,3376,23/09/2026 00:00,10/10/2026 00:00,canceled,1
9798,2535,3376,30/04/2026 00:00,19/05/2026 00:00,accepted,1
9799,2344,4004,06/04/2026 00:00,21/04/2026 00:00,accepted,1
9800,1250,4004,25/06/2025 00:00,06/07/2025 00:00,accepted,1
9801,261,4004,03/12/2026 00:00,14/12/2026 00:00,rejected,1
9802,775,4004,22/09/2025 00:00,01/10/2025 00:00,rejected,1
9803,2313,5488,16/02/2027 00:00,25/02/2027 00:00,accepted,1
9804,2314,5488,11/02/2027 00:00,19/02/2027 00:00,accepted,1
9805,2386,4379,22/10/2026 00:00,,alerted,1
9806,2295,4379,18/06/2026 00:00,07/07/2026 00:00,accepted,1
9807,730,3855,11/09/2025 00:00,12/09/2025 00:00,accepted,1
9808,1189,3855,15/08/2026 00:00,,pending,1
9809,874,3762,31/01/2027 00:00,,alerted,1
9810,261,3762,02/10/2026 00:00,,pending,1
9811,2769,1952,12/01/2026 00:00,,pending,1
9812,1960,1952,17/11/2026 00:00,,pending,1
9813,1546,1523,22/08/2026 00:00,24/08/2026 00:00,accepted,1
9814,2171,1523,07/05/2026 00:00,20/05/2026 00:00,rejected,1
9815,1267,1744,01/04/2026 00:00,17/04/2026 00:00,accepted,1
9816,2363,1744,02/11/2026 00:00,08/11/2026 00:00,accepted,1
9817,1265,1744,15/11/2025 00:00,26/11/2025 00:00,accepted,1
9818,703,1744,05/08/2025 00:00,18/08/2025 00:00,accepted,1
9819,1213,3880,02/11/2026 00:00,,pending,1
9820,1513,3880,28/07/2025 00:00,,pending,1
9821,1417,3880,12/02/2027 00:00,14/02/2027 00:00,accepted,1
9822,2087,3719,12/08/2026 00:00,22/08/2026 00:00,accepted,1
9823,50,3719,26/07/2026 00:00,02/08/2026 00:00,accepted,1
9824,3109,3756,23/11/2025 00:00,,pending,1
9825,322,3756,02/11/2025 00:00,10/11/2025 00:00,accepted,1
9826,1673,3756,29/11/2026 00:00,15/12/2026 00:00,canceled,1
9827,1496,3756,22/08/2026 00:00,03/09/2026 00:00,accepted,1
9828,143,4556,15/12/2026 00:00,,pending,1
9829,2987,4556,06/08/2025 00:00,,pending,1
9830,1923,4556,22/09/2026 00:00,08/10/2026 00:00,accepted,1
9831,1054,4556,09/01/2027 00:00,,pending,1
9832,1414,5391,27/12/2026 00:00,,pending,1
9833,1539,5391,22/02/2027 00:00,10/03/2027 00:00,accepted,1
9834,3006,5391,31/08/2026 00:00,16/09/2026 00:00,accepted,1
9835,1444,4823,03/01/2027 00:00,12/01/2027 00:00,canceled,1
9836,887,4823,13/12/2026 00:00,01/01/2027 00:00,canceled,1
9837,933,4823,26/10/2026 00:00,,pending,1
9838,956,4823,01/09/2026 00:00,02/09/2026 00:00,rejected,1
9839,658,2137,13/06/2026 00:00,,alerted,1
9840,1459,2137,01/03/2026 00:00,10/03/2026 00:00,rejected,1
9841,2251,2137,13/07/2026 00:00,28/07/2026 00:00,accepted,1
9842,1563,2137,15/09/2026 00:00,23/09/2026 00:00,accepted,1
9843,975,1853,25/06/2026 00:00,,pending,1
9844,2490,1853,13/11/2026 00:00,,pending,1
9846,1379,2563,12/12/2025 00:00,15/12/2025 00:00,canceled,1
9847,1256,2563,19/06/2025 00:00,01/07/2025 00:00,accepted,1
9848,779,2563,27/06/2026 00:00,11/07/2026 00:00,rejected,1
9849,1032,4355,04/11/2026 00:00,11/11/2026 00:00,rejected,1
9850,1185,4355,18/12/2025 00:00,07/01/2026 00:00,accepted,1
9851,569,4355,08/03/2027 00:00,,pending,1
9852,1907,4355,25/01/2027 00:00,14/02/2027 00:00,accepted,1
9853,354,3321,12/09/2025 00:00,,pending,1
9854,2509,3321,24/12/2026 00:00,,pending,1
9855,1560,3321,27/08/2026 00:00,,pending,1
9856,322,2778,12/12/2025 00:00,,pending,1
9857,825,2778,27/12/2026 00:00,,pending,1
9858,2674,4203,31/12/2025 00:00,,pending,1
9859,2084,4203,11/02/2027 00:00,20/02/2027 00:00,rejected,1
9860,2080,4203,13/01/2027 00:00,28/01/2027 00:00,rejected,1
9861,2853,4203,06/02/2027 00:00,08/02/2027 00:00,accepted,1
9862,3039,2340,18/11/2026 00:00,,pending,1
9863,95,2340,10/09/2025 00:00,27/09/2025 00:00,rejected,1
9864,2610,4168,10/06/2026 00:00,16/06/2026 00:00,accepted,1
9865,611,4168,30/11/2026 00:00,13/12/2026 00:00,canceled,1
9866,477,5338,03/02/2026 00:00,,alerted,1
9867,1290,5338,05/12/2025 00:00,23/12/2025 00:00,canceled,1
9869,56,2536,25/02/2027 00:00,13/03/2027 00:00,rejected,1
9870,1750,2536,08/01/2027 00:00,20/01/2027 00:00,accepted,1
9871,1414,2536,06/03/2027 00:00,08/03/2027 00:00,canceled,1
9872,2272,5492,26/10/2026 00:00,,pending,1
9873,2625,5492,14/01/2027 00:00,28/01/2027 00:00,accepted,1
9874,952,5492,30/12/2025 00:00,,pending,1
9875,978,2756,31/03/2026 00:00,18/04/2026 00:00,accepted,1
9876,2798,2756,03/12/2025 00:00,,pending,1
9877,2007,2756,15/08/2026 00:00,24/08/2026 00:00,rejected,1
9878,797,2756,13/11/2026 00:00,,pending,1
9879,2052,1688,24/06/2026 00:00,,pending,1
9880,729,1688,10/10/2026 00:00,,pending,1
9881,1495,4403,30/12/2026 00:00,05/01/2027 00:00,accepted,1
9882,1370,4403,07/09/2025 00:00,,pending,1
9883,2215,4403,09/01/2027 00:00,12/01/2027 00:00,accepted,1
9884,846,4448,01/12/2026 00:00,,alerted,1
9885,2774,4448,16/02/2027 00:00,,pending,1
9886,1470,4448,12/11/2026 00:00,18/11/2026 00:00,accepted,1
9887,1222,4448,25/09/2025 00:00,,pending,1
9888,646,2670,04/08/2026 00:00,23/08/2026 00:00,accepted,1
9889,1250,2670,20/06/2025 00:00,07/07/2025 00:00,rejected,1
9890,530,2670,05/12/2026 00:00,,alerted,1
9891,3154,1640,08/01/2027 00:00,17/01/2027 00:00,accepted,1
9892,530,1640,18/01/2027 00:00,,alerted,1
9893,422,1640,29/12/2026 00:00,12/01/2027 00:00,accepted,1
9894,752,1824,06/01/2027 00:00,14/01/2027 00:00,accepted,1
9895,1478,1824,16/10/2026 00:00,25/10/2026 00:00,accepted,1
9896,2020,1824,20/08/2026 00:00,30/08/2026 00:00,accepted,1
9897,3060,1824,19/11/2026 00:00,08/12/2026 00:00,accepted,1
9898,2868,3735,11/03/2026 00:00,30/03/2026 00:00,canceled,1
9899,475,3735,15/11/2025 00:00,04/12/2025 00:00,accepted,1
9900,2774,3735,23/02/2027 00:00,,pending,1
9902,234,4527,13/07/2025 00:00,16/07/2025 00:00,canceled,1
9903,2095,4527,19/01/2027 00:00,01/02/2027 00:00,rejected,1
9904,2856,4463,28/12/2025 00:00,09/01/2026 00:00,canceled,1
9905,43,4463,18/11/2026 00:00,29/11/2026 00:00,rejected,1
9906,681,4463,02/08/2026 00:00,16/08/2026 00:00,accepted,1
9907,401,4463,08/02/2027 00:00,10/02/2027 00:00,accepted,1
9908,2868,3782,09/04/2026 00:00,17/04/2026 00:00,accepted,1
9909,475,3782,29/11/2025 00:00,06/12/2025 00:00,accepted,1
9910,5,3180,29/06/2026 00:00,,alerted,1
9911,675,3180,26/01/2027 00:00,30/01/2027 00:00,accepted,1
9912,863,3180,14/12/2026 00:00,27/12/2026 00:00,accepted,1
9913,967,5444,07/07/2026 00:00,,alerted,1
9914,2609,5444,25/09/2026 00:00,,pending,1
9915,2608,5444,03/11/2026 00:00,05/11/2026 00:00,rejected,1
9916,507,5444,10/10/2025 00:00,,pending,1
9917,861,2426,02/06/2026 00:00,13/06/2026 00:00,accepted,1
9918,2886,2426,11/07/2026 00:00,20/07/2026 00:00,accepted,1
9919,1696,2105,13/11/2026 00:00,,pending,1
9920,1899,2105,14/02/2027 00:00,01/03/2027 00:00,accepted,1
9921,2509,4756,30/12/2026 00:00,,pending,1
9922,2058,4756,20/12/2026 00:00,30/12/2026 00:00,canceled,1
9923,2702,2583,13/01/2027 00:00,31/01/2027 00:00,canceled,1
9924,2843,2583,25/07/2026 00:00,13/08/2026 00:00,accepted,1
9925,2936,2583,06/11/2026 00:00,20/11/2026 00:00,accepted,1
9926,2155,2566,02/04/2026 00:00,,pending,1
9927,2907,2566,05/12/2026 00:00,,pending,1
9928,1563,4175,14/10/2026 00:00,18/10/2026 00:00,accepted,1
9929,2244,4175,21/12/2026 00:00,24/12/2026 00:00,accepted,1
9930,2037,4293,18/01/2027 00:00,21/01/2027 00:00,rejected,1
9931,967,4293,02/07/2026 00:00,,alerted,1
9932,1352,4293,07/07/2026 00:00,23/07/2026 00:00,accepted,1
9933,2798,4293,16/01/2026 00:00,,pending,1
9934,2763,3201,01/02/2027 00:00,,pending,1
9935,2909,3201,04/10/2025 00:00,,pending,1
9936,1359,3201,18/09/2026 00:00,30/09/2026 00:00,rejected,1
9937,2912,3201,04/11/2025 00:00,05/11/2025 00:00,accepted,1
9938,697,2851,10/06/2026 00:00,20/06/2026 00:00,accepted,1
9939,1461,2851,27/10/2026 00:00,,pending,1
9940,2215,2851,16/11/2026 00:00,,pending,1
9941,318,5104,11/01/2027 00:00,23/01/2027 00:00,accepted,1
9942,532,5104,18/12/2026 00:00,,pending,1
9943,2514,5104,23/08/2025 00:00,03/09/2025 00:00,accepted,1
9944,1393,4669,29/11/2026 00:00,10/12/2026 00:00,accepted,1
9945,698,4669,19/08/2026 00:00,04/09/2026 00:00,rejected,1
9946,1750,4669,08/02/2027 00:00,28/02/2027 00:00,accepted,1
9947,1576,5422,21/08/2026 00:00,06/09/2026 00:00,accepted,1
9948,844,5422,11/12/2026 00:00,,alerted,1
9949,1469,5422,03/11/2026 00:00,18/11/2026 00:00,canceled,1
9950,1750,5006,08/03/2027 00:00,17/03/2027 00:00,canceled,1
9951,645,5006,23/06/2026 00:00,,alerted,1
9952,787,4565,30/11/2026 00:00,,pending,1
9953,1990,4565,04/11/2025 00:00,24/11/2025 00:00,rejected,1
9954,358,4565,30/11/2026 00:00,14/12/2026 00:00,accepted,1
9955,2523,4565,26/11/2026 00:00,,pending,1
9956,2258,2400,04/09/2026 00:00,10/09/2026 00:00,canceled,1
9957,2989,2400,23/03/2026 00:00,11/04/2026 00:00,canceled,1
9958,674,2400,11/10/2026 00:00,,pending,1
9959,2226,2272,21/11/2026 00:00,03/12/2026 00:00,accepted,1
9960,1185,2272,06/01/2026 00:00,18/01/2026 00:00,accepted,1
9961,863,2272,19/12/2026 00:00,,pending,1
9962,1907,2272,17/11/2026 00:00,26/11/2026 00:00,accepted,1
9963,1109,1994,16/07/2026 00:00,19/07/2026 00:00,rejected,1
9964,1802,1994,02/12/2026 00:00,,pending,1
9965,658,1994,24/08/2026 00:00,,alerted,1
9967,1652,4237,03/03/2027 00:00,14/03/2027 00:00,accepted,1
9968,1556,4237,28/01/2027 00:00,30/01/2027 00:00,rejected,1
9969,3199,4237,13/09/2026 00:00,,pending,1
9970,2817,4384,16/12/2025 00:00,27/12/2025 00:00,accepted,1
9971,1231,4384,07/02/2026 00:00,15/02/2026 00:00,accepted,1
9972,773,4384,03/01/2027 00:00,08/01/2027 00:00,accepted,1
9973,1314,1897,30/03/2026 00:00,13/04/2026 00:00,canceled,1
9974,168,1897,12/06/2025 00:00,29/06/2025 00:00,canceled,1
9975,2364,1897,11/10/2026 00:00,,pending,1
9976,201,1897,17/06/2026 00:00,04/07/2026 00:00,accepted,1
9977,1105,3083,15/01/2027 00:00,,pending,1
9978,3173,3083,10/11/2026 00:00,19/11/2026 00:00,canceled,1
9979,861,3083,20/06/2026 00:00,30/06/2026 00:00,accepted,1
9980,956,5355,18/08/2026 00:00,,pending,1
9981,853,5355,21/11/2026 00:00,,pending,1
9982,500,5355,03/01/2027 00:00,,pending,1
9983,2264,2786,26/11/2026 00:00,02/12/2026 00:00,accepted,1
9984,187,2786,14/07/2026 00:00,17/07/2026 00:00,rejected,1
9985,897,4752,09/11/2026 00:00,23/11/2026 00:00,rejected,1
9986,834,4752,03/12/2026 00:00,17/12/2026 00:00,canceled,1
9987,2649,3755,03/05/2026 00:00,08/05/2026 00:00,accepted,1
9988,530,3755,25/01/2027 00:00,,alerted,1
9991,2952,2013,23/06/2026 00:00,,pending,1
9992,1864,2013,12/03/2027 00:00,,pending,1
9994,2711,4346,19/02/2027 00:00,25/02/2027 00:00,accepted,1
9995,1175,4346,12/04/2026 00:00,19/04/2026 00:00,accepted,1
9996,1296,4346,26/11/2026 00:00,27/11/2026 00:00,canceled,1
9997,946,3101,27/07/2026 00:00,15/08/2026 00:00,accepted,1
9998,140,3101,22/06/2025 00:00,,pending,1
10000,956,5100,30/09/2026 00:00,,pending,1
10001,2833,5100,22/08/2026 00:00,,pending,1
10002,977,5100,20/12/2026 00:00,08/01/2027 00:00,canceled,1
10003,2563,5132,27/02/2027 00:00,28/02/2027 00:00,rejected,1
10004,3193,5132,10/08/2026 00:00,27/08/2026 00:00,accepted,1
10005,773,5132,10/02/2027 00:00,,pending,1
10006,1201,4755,20/01/2027 00:00,,pending,1
10007,2926,4755,21/11/2026 00:00,09/12/2026 00:00,canceled,1
10008,1890,4755,30/01/2027 00:00,07/02/2027 00:00,accepted,1
10009,4,4755,30/06/2026 00:00,,alerted,1
10010,1369,3960,13/01/2027 00:00,,pending,1
10011,1267,3960,03/03/2026 00:00,21/03/2026 00:00,rejected,1
10012,1812,3960,04/01/2027 00:00,,pending,1
10013,248,4517,11/08/2026 00:00,,alerted,1
10014,1457,4517,23/02/2027 00:00,15/03/2027 00:00,accepted,1
10015,1774,4517,29/12/2026 00:00,18/01/2027 00:00,accepted,1
10016,5,4517,15/08/2026 00:00,,alerted,1
10017,1576,2696,11/09/2026 00:00,22/09/2026 00:00,accepted,1
10018,844,2696,26/10/2026 00:00,,alerted,1
10019,1469,2696,01/09/2026 00:00,09/09/2026 00:00,accepted,1
10020,232,3621,17/10/2026 00:00,02/11/2026 00:00,accepted,1
10021,2502,3621,20/01/2027 00:00,26/01/2027 00:00,accepted,1
10022,2834,3621,23/12/2026 00:00,01/01/2027 00:00,rejected,1
10023,976,4199,27/10/2026 00:00,30/10/2026 00:00,rejected,1
10024,2167,4199,20/09/2026 00:00,,pending,1
10025,1064,4199,30/08/2026 00:00,01/09/2026 00:00,accepted,1
10026,2168,4199,23/12/2026 00:00,,pending,1
10027,3023,5027,20/11/2026 00:00,,pending,1
10028,844,5027,24/12/2026 00:00,,alerted,1
10029,2197,3339,28/12/2026 00:00,,pending,1
10030,2285,3339,20/08/2026 00:00,07/09/2026 00:00,accepted,1
10031,1058,5414,20/01/2026 00:00,04/02/2026 00:00,accepted,1
10032,2868,5414,02/04/2026 00:00,20/04/2026 00:00,canceled,1
10033,720,5414,12/02/2027 00:00,,pending,1
10034,2258,5414,08/08/2026 00:00,11/08/2026 00:00,rejected,1
10035,1605,4877,27/11/2026 00:00,,pending,1
10036,2956,4877,08/07/2026 00:00,26/07/2026 00:00,accepted,1
10037,43,4877,10/12/2026 00:00,18/12/2026 00:00,accepted,1
10038,2330,4617,31/05/2026 00:00,,pending,1
10039,2168,4617,31/12/2026 00:00,,pending,1
10040,1050,3270,10/06/2025 00:00,,pending,1
10041,1696,3270,08/11/2026 00:00,22/11/2026 00:00,canceled,1
10042,1250,3270,27/04/2025 00:00,,pending,1
10043,342,3270,28/02/2026 00:00,10/03/2026 00:00,accepted,1
10044,3120,1973,05/09/2026 00:00,,pending,1
10045,2533,1973,13/11/2025 00:00,,pending,1
10046,2955,1973,17/05/2026 00:00,02/06/2026 00:00,accepted,1
10047,472,1751,27/10/2026 00:00,,pending,1
10048,2808,1751,13/07/2026 00:00,,pending,1
10049,50,4099,16/06/2026 00:00,18/06/2026 00:00,accepted,1
10050,658,4099,14/06/2026 00:00,,alerted,1
10051,698,4465,22/08/2026 00:00,05/09/2026 00:00,rejected,1
10052,642,4465,17/02/2027 00:00,01/03/2027 00:00,accepted,1
10053,1308,4465,16/12/2026 00:00,28/12/2026 00:00,rejected,1
10054,342,4465,25/04/2026 00:00,,pending,1
10055,901,5434,18/06/2025 00:00,07/07/2025 00:00,accepted,1
10056,2308,5434,19/11/2026 00:00,09/12/2026 00:00,accepted,1
10058,422,5434,23/02/2027 00:00,26/02/2027 00:00,rejected,1
10059,1469,2599,31/10/2026 00:00,20/11/2026 00:00,accepted,1
10060,1576,2599,27/06/2026 00:00,,pending,1
10061,1397,2599,17/01/2027 00:00,26/01/2027 00:00,accepted,1
10062,719,4863,03/11/2026 00:00,17/11/2026 00:00,canceled,1
10063,1923,4863,17/08/2026 00:00,03/09/2026 00:00,canceled,1
10064,2936,1616,13/11/2026 00:00,,pending,1
10065,76,1616,21/08/2025 00:00,,pending,1
10066,526,1616,09/09/2026 00:00,,pending,1
10067,2274,2205,03/11/2026 00:00,16/11/2026 00:00,rejected,1
10069,2026,2205,29/01/2026 00:00,,pending,1
10070,1750,2205,22/02/2027 00:00,,pending,1
10071,977,4773,25/10/2026 00:00,27/10/2026 00:00,accepted,1
10072,197,4773,23/09/2026 00:00,13/10/2026 00:00,accepted,1
10073,2768,4773,15/02/2027 00:00,,pending,1
10074,2914,3207,27/10/2026 00:00,16/11/2026 00:00,accepted,1
10075,1103,3207,25/12/2026 00:00,,pending,1
10076,2580,5246,09/08/2026 00:00,24/08/2026 00:00,canceled,1
10077,860,5246,14/04/2026 00:00,,pending,1
10078,2293,5246,30/07/2025 00:00,06/08/2025 00:00,accepted,1
10079,2534,5246,28/03/2026 00:00,10/04/2026 00:00,rejected,1
10080,2535,4549,08/04/2026 00:00,28/04/2026 00:00,canceled,1
10081,2540,4549,15/11/2025 00:00,29/11/2025 00:00,rejected,1
10082,976,4549,18/09/2026 00:00,23/09/2026 00:00,accepted,1
10083,1064,4549,30/06/2026 00:00,03/07/2026 00:00,accepted,1
10084,834,4620,08/12/2026 00:00,28/12/2026 00:00,accepted,1
10086,1453,4620,11/05/2026 00:00,24/05/2026 00:00,accepted,1
10087,2992,4620,05/05/2025 00:00,11/05/2025 00:00,accepted,1
10088,2828,4927,01/01/2027 00:00,06/01/2027 00:00,accepted,1
10089,706,4927,10/01/2026 00:00,15/01/2026 00:00,accepted,1
10090,2363,4927,06/11/2026 00:00,26/11/2026 00:00,accepted,1
10091,95,5478,24/08/2025 00:00,11/09/2025 00:00,accepted,1
10092,1732,5478,08/10/2026 00:00,25/10/2026 00:00,accepted,1
10093,405,4402,18/10/2026 00:00,31/10/2026 00:00,canceled,1
10094,872,4402,09/03/2027 00:00,10/03/2027 00:00,accepted,1
10095,1443,5316,21/07/2026 00:00,28/07/2026 00:00,accepted,1
10096,1840,5316,27/08/2025 00:00,16/09/2025 00:00,accepted,1
10097,2102,5316,14/08/2026 00:00,23/08/2026 00:00,accepted,1
10098,2557,1552,17/10/2026 00:00,,pending,1
10099,221,1552,11/07/2025 00:00,16/07/2025 00:00,accepted,1
10100,828,2410,22/03/2027 00:00,07/04/2027 00:00,rejected,1
10101,2236,2410,08/01/2027 00:00,,pending,1
10102,1251,2410,08/01/2026 00:00,25/01/2026 00:00,accepted,1
10103,1582,2832,19/12/2025 00:00,30/12/2025 00:00,accepted,1
10104,1058,2832,11/01/2026 00:00,25/01/2026 00:00,rejected,1
10105,823,3179,20/01/2027 00:00,28/01/2027 00:00,canceled,1
10106,1446,3179,02/02/2027 00:00,07/02/2027 00:00,canceled,1
10107,482,3396,14/01/2027 00:00,23/01/2027 00:00,rejected,1
10108,1469,3396,20/08/2026 00:00,02/09/2026 00:00,rejected,1
10109,2828,2952,18/02/2027 00:00,09/03/2027 00:00,accepted,1
10110,2566,2952,09/10/2026 00:00,12/10/2026 00:00,accepted,1
10111,3076,2952,06/04/2025 00:00,,pending,1
10112,1896,4031,29/01/2027 00:00,07/02/2027 00:00,rejected,1
10113,2948,4031,26/02/2027 00:00,,pending,1
10114,979,4031,09/06/2026 00:00,,pending,1
10115,876,4319,26/02/2026 00:00,17/03/2026 00:00,accepted,1
10116,1513,4319,25/08/2025 00:00,04/09/2025 00:00,accepted,1
10117,1514,4319,26/12/2026 00:00,07/01/2027 00:00,accepted,1
10118,887,4210,27/11/2026 00:00,09/12/2026 00:00,accepted,1
10119,2768,4210,02/01/2027 00:00,,pending,1
10120,140,3562,23/08/2025 00:00,10/09/2025 00:00,rejected,1
10121,2228,3562,13/12/2025 00:00,25/12/2025 00:00,accepted,1
10122,3083,2524,25/04/2026 00:00,,pending,1
10123,2956,2524,06/07/2026 00:00,17/07/2026 00:00,accepted,1
10124,2955,2524,12/05/2026 00:00,25/05/2026 00:00,accepted,1
10125,1651,3495,27/01/2027 00:00,07/02/2027 00:00,rejected,1
10126,3001,3495,25/12/2026 00:00,10/01/2027 00:00,accepted,1
10127,1625,3495,29/10/2026 00:00,13/11/2026 00:00,accepted,1
10128,2749,3495,15/07/2025 00:00,,pending,1
10129,825,4972,28/02/2027 00:00,,pending,1
10130,1566,4972,26/02/2027 00:00,,pending,1
10131,1459,3149,15/02/2026 00:00,18/02/2026 00:00,accepted,1
10132,678,3149,18/01/2027 00:00,,pending,1
10133,2872,3149,09/01/2027 00:00,18/01/2027 00:00,rejected,1
10134,100,2702,07/12/2026 00:00,13/12/2026 00:00,rejected,1
10135,1370,2702,25/08/2025 00:00,06/09/2025 00:00,canceled,1
10136,2177,2847,27/10/2026 00:00,30/10/2026 00:00,accepted,1
10137,754,2847,01/06/2026 00:00,14/06/2026 00:00,accepted,1
10138,1192,4494,09/09/2025 00:00,26/09/2025 00:00,accepted,1
10139,1250,4494,11/05/2025 00:00,29/05/2025 00:00,accepted,1
10140,573,4494,08/05/2026 00:00,26/05/2026 00:00,accepted,1
10141,2936,2102,29/01/2027 00:00,,pending,1
10142,1760,2102,03/01/2026 00:00,15/01/2026 00:00,accepted,1
10143,1991,2816,20/09/2025 00:00,,pending,1
10144,233,2816,27/01/2027 00:00,,pending,1
10145,1231,3733,04/01/2026 00:00,11/01/2026 00:00,rejected,1
10146,795,3733,04/08/2025 00:00,14/08/2025 00:00,accepted,1
10147,439,3733,08/03/2027 00:00,25/03/2027 00:00,accepted,1
10148,1763,4980,15/01/2027 00:00,,pending,1
10149,492,4980,01/12/2026 00:00,09/12/2026 00:00,accepted,1
10150,2077,2877,10/01/2027 00:00,20/01/2027 00:00,rejected,1
10151,462,2877,28/10/2026 00:00,,pending,1
10152,2215,1812,15/01/2027 00:00,24/01/2027 00:00,accepted,1
10153,2363,1812,20/11/2026 00:00,24/11/2026 00:00,accepted,1
10155,1197,1812,18/11/2026 00:00,08/12/2026 00:00,rejected,1
10156,2981,4796,15/04/2026 00:00,23/04/2026 00:00,rejected,1
10157,943,4796,28/03/2027 00:00,02/04/2027 00:00,accepted,1
10158,1985,3017,07/02/2027 00:00,14/02/2027 00:00,rejected,1
10159,333,3017,13/09/2026 00:00,15/09/2026 00:00,accepted,1
10160,43,4623,10/12/2026 00:00,19/12/2026 00:00,canceled,1
10161,1879,4623,07/12/2025 00:00,19/12/2025 00:00,accepted,1
10162,2303,4515,01/01/2026 00:00,11/01/2026 00:00,accepted,1
10163,2264,4515,16/01/2027 00:00,,pending,1
10164,2806,4515,22/11/2025 00:00,12/12/2025 00:00,accepted,1
10165,1896,2960,10/11/2026 00:00,29/11/2026 00:00,accepted,1
10166,2293,2960,08/10/2025 00:00,26/10/2025 00:00,accepted,1
10167,577,2210,11/07/2026 00:00,,pending,1
10168,1172,2210,24/02/2026 00:00,11/03/2026 00:00,canceled,1
10169,730,2210,12/07/2025 00:00,24/07/2025 00:00,rejected,1
10170,2425,5102,17/01/2027 00:00,20/01/2027 00:00,canceled,1
10171,1056,5102,02/03/2027 00:00,,pending,1
10172,1469,2627,31/08/2026 00:00,20/09/2026 00:00,accepted,1
10173,1470,2627,30/09/2026 00:00,01/10/2026 00:00,accepted,1
10174,1423,1848,16/12/2025 00:00,27/12/2025 00:00,accepted,1
10175,813,1848,13/01/2027 00:00,,pending,1
10176,1931,1848,03/11/2026 00:00,,pending,1
10177,675,4992,16/01/2027 00:00,29/01/2027 00:00,rejected,1
10178,1774,4992,25/12/2026 00:00,07/01/2027 00:00,accepted,1
10179,2886,4992,02/06/2026 00:00,,pending,1
10180,1890,4992,07/01/2027 00:00,,pending,1
10181,1316,2139,20/01/2027 00:00,22/01/2027 00:00,accepted,1
10182,3120,2139,20/10/2026 00:00,29/10/2026 00:00,rejected,1
10183,101,3369,29/10/2026 00:00,10/11/2026 00:00,rejected,1
10184,1750,3369,23/02/2027 00:00,05/03/2027 00:00,canceled,1
10185,645,3369,05/07/2026 00:00,,alerted,1
10186,1597,4663,10/03/2026 00:00,,pending,1
10187,816,4663,26/06/2026 00:00,02/07/2026 00:00,accepted,1
10188,795,4663,10/09/2025 00:00,,pending,1
10189,1482,3716,10/10/2026 00:00,28/10/2026 00:00,accepted,1
10190,374,3716,24/11/2025 00:00,07/12/2025 00:00,accepted,1
10191,122,3716,22/01/2027 00:00,,pending,1
10192,1563,2829,16/08/2026 00:00,29/08/2026 00:00,accepted,1
10193,877,2829,01/02/2026 00:00,,pending,1
10194,322,3681,06/11/2025 00:00,19/11/2025 00:00,canceled,1
10195,2004,3681,05/05/2026 00:00,20/05/2026 00:00,accepted,1
10196,1397,3946,23/03/2027 00:00,06/04/2027 00:00,accepted,1
10197,1469,3946,25/09/2026 00:00,12/10/2026 00:00,rejected,1
