id,follower_id,following_id,followed_at
2727,1993,1304,2025-01-27
2728,1994,82,2023-11-04
2729,1994,250,2024-07-06
2730,1994,432,2024-12-23
2731,1994,575,2024-09-07
2732,1994,955,2024-08-20
2733,1995,34,2024-09-27
2734,1995,468,2025-01-06
2735,1995,496,2024-07-31
2736,1995,827,2025-02-01
2737,1995,858,2024-12-03
2738,1995,912,2024-09-30
2739,1996,37,2024-06-22
2740,1996,50,2024-10-20
2741,1996,425,2024-05-04
2742,1996,882,2023-12-21
2743,1996,996,2023-10-25
2744,1997,13,2024-07-26
2745,1997,201,2023-12-01
2746,1997,668,2024-12-11
2747,1998,203,2024-03-19
2748,1998,583,2024-01-24
2749,1998,675,2024-04-27
2750,1998,952,2024-05-03
2751,1998,1198,2024-11-30
2752,1998,1453,2023-12-06
2753,1999,128,2024-03-15
2754,1999,156,2023-11-20
2755,1999,334,2025-01-31
2756,1999,341,2024-10-24
2757,1999,840,2024-02-17
2758,1999,1083,2025-01-21
2759,2000,13,2024-07-29
2760,2000,116,2024-03-16
2761,2000,153,2025-02-06
2762,2000,199,2024-03-31
2763,2001,149,2024-09-16
2764,2001,297,2024-02-21
2765,2001,809,2024-09-12
2766,2001,986,2025-02-14
2767,2002,175,2023-12-02
2768,2002,211,2024-08-16
2769,2002,785,2024-07-07
2770,2002,834,2024-11-09
2771,2002,1228,2023-11-13
2772,2002,1345,2024-11-25
2773,2002,1428,2024-06-23
2774,2003,13,2024-03-09
2775,2003,56,2024-05-22
2776,2003,905,2024-11-23
2777,2003,949,2024-11-07
2778,2003,1196,2024-11-15
2779,2003,1248,2024-12-31
2780,2003,1320,2024-07-27
2781,2004,138,2024-09-12
2782,2004,483,2023-12-29
2783,2004,741,2024-01-27
2784,2004,1255,2024-03-29
2785,2005,38,2024-03-26
2786,2005,262,2024-05-16
2787,2005,769,2025-01-05
2788,2005,1454,2024-08-16
2789,2006,11,2024-03-29
2790,2006,637,2024-12-19
2791,2006,807,2024-09-30
2792,2006,1062,2024-11-27
2793,2006,1214,2023-12-09
2794,2006,1487,2023-11-06
2795,2006,1498,2023-10-21
2796,2007,13,2024-01-29
2797,2007,116,2024-10-29
2798,2007,602,2024-11-18
2799,2007,1153,2023-10-28
2800,2007,1234,2024-06-10
2801,2008,27,2024-12-20
2802,2008,108,2024-11-07
2803,2008,192,2024-05-13
2804,2008,208,2025-01-30
2805,2008,402,2024-01-21
2806,2008,851,2023-10-21
2807,2009,76,2024-04-26
2808,2009,116,2024-12-11
2809,2009,447,2024-12-10
2810,2009,517,2024-03-10
2811,2009,548,2025-02-14
2812,2009,953,2024-04-05
2813,2009,1139,2024-11-03
2814,2010,163,2024-08-16
2815,2010,229,2024-05-01
2816,2010,489,2024-05-31
2817,2010,772,2024-12-20
2818,2011,196,2023-11-27
2819,2011,203,2024-04-06
2820,2011,824,2023-10-30
2821,2011,1202,2025-01-24
2822,2012,123,2024-10-06
2823,2012,610,2023-11-12
2824,2013,146,2024-05-30
2825,2013,942,2024-05-28
2826,2013,1069,2025-01-21
2827,2013,1190,2024-09-26
2828,2013,1351,2024-05-06
2829,2013,1461,2024-05-23
2830,2014,109,2024-03-05
2831,2014,165,2023-12-06
2832,2014,357,2023-11-26
2833,2014,1322,2023-10-26
2834,2015,62,2025-01-25
2835,2015,192,2024-09-15
2836,2015,400,2024-05-08
2837,2016,81,2025-01-31
2838,2016,666,2024-04-26
2839,2016,745,2024-03-21
2840,2016,826,2025-01-06
2841,2017,14,2023-12-03
2842,2017,204,2024-10-16
2843,2017,403,2023-12-05
2844,2017,420,2024-10-14
2845,2017,930,2024-12-23
2846,2017,1305,2025-01-18
2847,2018,70,2025-02-13
2848,2018,75,2024-02-12
2849,2018,96,2024-03-12
2850,2018,149,2023-10-20
2851,2018,194,2024-12-06
2852,2018,351,2024-06-04
2853,2018,712,2024-07-23
2854,2018,949,2024-04-02
2855,2018,1222,2023-12-10
2856,2019,120,2024-05-11
2857,2019,138,2024-08-29
2858,2019,292,2024-12-11
2859,2019,347,2025-02-03
2860,2019,999,2025-01-31
2861,2019,1070,2024-08-17
2862,2019,1140,2024-03-05
2863,2019,1248,2024-11-18
2864,2020,82,2024-08-31
2865,2020,111,2024-06-16
2866,2020,190,2023-11-10
2867,2020,570,2024-07-13
2868,2020,791,2024-08-29
2869,2020,899,2023-10-27
2870,2020,919,2024-04-25
2871,2020,1095,2024-11-18
2872,2021,165,2024-08-02
2873,2021,841,2024-11-12
2874,2021,1045,2024-01-27
2875,2021,1060,2024-05-27
2876,2022,28,2024-05-21
2877,2022,58,2024-07-26
2878,2022,466,2024-01-31
2879,2022,750,2024-03-18
2880,2022,996,2024-07-29
2881,2023,116,2023-12-31
2882,2023,791,2024-04-30
2883,2023,877,2024-07-19
2884,2023,1368,2024-10-25
2885,2023,1402,2024-08-05
2886,2024,204,2024-08-04
2887,2024,684,2024-09-02
2888,2024,1217,2024-05-14
2889,2024,1224,2024-01-09
2890,2025,38,2024-05-05
2891,2025,95,2024-08-25
2892,2025,991,2024-06-11
2893,2026,34,2024-11-24
2894,2026,82,2023-10-27
2895,2026,320,2024-07-16
2896,2026,662,2024-02-16
2897,2026,1150,2024-07-22
2898,2026,1216,2024-05-28
2899,2027,15,2024-07-31
2900,2027,258,2024-07-30
2901,2027,301,2024-07-12
2902,2027,777,2025-01-21
2903,2027,785,2024-09-09
2904,2027,1482,2024-08-04
2905,2028,138,2023-12-19
2906,2028,794,2024-06-17
2907,2028,1177,2024-07-16
2908,2028,1358,2024-10-03
2909,2029,97,2024-09-22
2910,2029,351,2024-09-12
2911,2029,583,2024-06-24
2912,2029,875,2024-11-23
2913,2029,1442,2024-08-29
2914,2030,37,2023-11-26
2915,2030,132,2024-04-23
2916,2030,260,2023-11-04
2917,2030,680,2024-04-26
2918,2030,926,2024-12-04
2919,2030,1239,2024-08-17
2920,2030,1322,2024-05-26
2921,2031,169,2024-01-20
2922,2031,458,2024-04-22
2923,2031,574,2024-06-08
2924,2031,588,2024-12-25
2925,2031,845,2023-11-28
2926,2031,1430,2024-08-06
2927,2032,56,2024-06-08
2928,2032,293,2025-01-21
2929,2032,758,2024-04-30
2930,2032,1498,2023-10-31
2931,2033,97,2024-10-08
2932,2033,239,2024-08-19
2933,2033,620,2024-02-18
2934,2033,1359,2023-12-23
2935,2034,149,2023-10-31
2936,2034,336,2025-02-13
2937,2034,607,2023-12-03
2938,2034,899,2023-12-26
2939,2034,1188,2024-05-27
2940,2034,1490,2025-01-13
2941,2035,13,2024-10-13
2942,2035,463,2024-11-14
2943,2035,755,2024-04-20
2944,2036,58,2024-06-08
2945,2036,137,2024-12-27
2946,2036,394,2024-09-07
2947,2036,467,2024-07-13
2948,2036,671,2024-08-10
2949,2036,1279,2024-08-01
2950,2036,1294,2024-12-18
2951,2037,97,2025-01-08
2952,2037,326,2024-01-23
2953,2037,453,2024-05-01
2954,2037,1374,2023-10-27
2955,2037,1428,2024-03-22
2956,2038,38,2023-11-29
2957,2038,325,2024-07-29
2958,2038,492,2024-12-30
2959,2038,553,2023-10-22
2960,2039,192,2024-11-12
2961,2039,281,2025-02-14
2962,2039,491,2025-01-21
2963,2039,639,2024-08-07
2964,2039,721,2024-04-25
2965,2040,15,2025-02-09
2966,2040,175,2023-12-30
2967,2040,776,2025-02-12
2968,2041,32,2023-11-26
2969,2041,109,2024-11-24
2970,2041,120,2024-06-12
2971,2041,146,2024-04-21
2972,2041,374,2024-04-08
2973,2041,796,2024-07-07
2974,2041,905,2024-03-28
2975,2041,999,2023-12-19
2976,2041,1018,2024-06-11
2977,2042,149,2024-06-25
2978,2042,970,2024-06-09
2979,2042,1117,2024-03-16
2980,2042,1362,2024-10-15
2981,2043,45,2023-12-05
2982,2043,192,2024-09-27
2983,2043,728,2024-11-05
2984,2043,958,2023-12-29
2985,2043,1055,2024-06-25
2986,2043,1056,2024-03-19
2987,2044,15,2024-05-04
2988,2044,232,2024-08-23
2989,2044,1144,2024-01-22
2990,2045,192,2024-11-24
2991,2045,447,2023-11-27
2992,2045,789,2023-12-08
2993,2045,967,2024-07-23
2994,2046,165,2024-09-28
2995,2046,1095,2024-12-01
2996,2046,1437,2024-12-20
2997,2046,1482,2024-09-14
2998,2047,79,2024-07-28
2999,2047,123,2024-01-02
3000,2047,761,2024-03-11
3001,2047,1402,2023-12-06
3002,2047,1488,2024-08-26
3003,2048,125,2024-10-18
3004,2048,302,2024-08-18
3005,2048,656,2024-05-13
3006,2048,828,2025-02-12
3007,2048,1233,2023-12-29
3008,2048,1453,2024-05-30
3009,2049,34,2024-03-04
3010,2049,96,2024-01-18
3011,2049,119,2024-01-11
3012,2049,257,2023-12-31
3013,2049,385,2024-08-23
3014,2049,619,2025-02-13
3015,2050,52,2024-06-20
3016,2050,156,2024-04-08
3017,2050,365,2024-07-08
3018,2050,716,2024-08-15
3019,2050,775,2023-11-27
3020,2050,1461,2024-06-06
3021,2051,152,2023-11-16
3022,2051,156,2024-12-08
3023,2051,659,2024-10-16
3024,2051,843,2025-01-13
3025,2051,1341,2025-01-29
3026,2051,1360,2025-01-14
3027,2052,97,2024-03-03
3028,2052,193,2024-10-23
3029,2052,658,2024-10-28
3030,2052,795,2024-04-24
3031,2052,830,2024-03-04
3032,2052,1378,2025-01-31
3033,2053,192,2023-12-26
3034,2053,226,2023-12-12
3035,2053,524,2024-12-14
3036,2053,1279,2024-07-29
3037,2054,97,2024-04-14
3038,2054,384,2024-10-02
3039,2054,696,2024-03-18
3040,2054,919,2024-04-27
3041,2054,986,2024-06-24
3042,2054,1403,2024-12-19
3043,2054,1407,2024-12-20
3044,2055,38,2023-11-12
3045,2055,281,2024-03-31
3046,2055,879,2024-05-29
3047,2055,918,2024-11-22
3048,2056,13,2024-07-04
3049,2056,109,2023-12-23
3050,2056,357,2023-10-21
3051,2056,453,2024-12-25
3052,2056,481,2024-08-10
3053,2056,506,2023-12-31
3054,2056,726,2023-12-23
3055,2056,781,2024-12-25
3056,2056,1093,2025-01-07
3057,2057,2,2024-04-24
3058,2057,173,2024-06-30
3059,2057,191,2024-12-18
3060,2057,309,2023-10-20
3061,2057,376,2024-10-17
3062,2057,1278,2024-08-09
3063,2058,96,2023-10-29
3064,2058,366,2025-02-11
3065,2058,829,2024-10-29
3066,2058,948,2023-11-14
3067,2058,1043,2023-11-21
3068,2058,1151,2024-09-07
3069,2058,1208,2024-05-11
3070,2058,1478,2024-02-09
3071,2059,156,2025-02-04
3072,2059,458,2024-10-14
3073,2059,771,2025-01-22
3074,2060,116,2024-04-12
3075,2060,323,2024-05-16
3076,2060,835,2024-03-08
3077,2060,1399,2023-11-16
3078,2061,40,2024-06-11
3079,2061,56,2024-01-15
3080,2061,132,2024-02-05
3081,2061,141,2024-12-16
3082,2061,231,2023-12-28
3083,2061,583,2024-03-10
3084,2062,27,2024-12-26
3085,2062,81,2025-01-04
3086,2062,383,2024-06-16
3087,2062,596,2024-01-18
3088,2062,1048,2024-07-03
3089,2063,34,2024-01-11
3090,2063,388,2025-02-01
3091,2063,962,2024-08-01
3092,2063,1378,2024-08-27
3093,2063,1426,2024-04-04
3094,2064,34,2025-01-16
3095,2064,134,2024-10-23
3096,2064,664,2025-01-15
3097,2064,1035,2024-11-26
3098,2064,1080,2024-03-11
3099,2065,15,2023-10-22
3100,2065,69,2023-11-18
3101,2065,237,2023-12-04
3102,2065,302,2024-06-24
3103,2065,757,2024-07-12
3104,2065,796,2024-09-17
3105,2065,1377,2025-02-15
3106,2066,96,2025-01-29
3107,2066,951,2024-12-11
3108,2066,1024,2024-07-10
3109,2066,1197,2024-01-21
3110,2067,149,2024-01-10
3111,2067,1223,2024-10-06
3112,2067,1492,2024-03-02
3113,2068,175,2024-10-21
3114,2068,362,2024-06-07
3115,2068,692,2024-02-20
3116,2068,1045,2023-12-05
3117,2068,1249,2023-12-28
3118,2068,1347,2024-05-21
3119,2068,1365,2023-11-26
3120,2069,199,2024-05-06
3121,2069,829,2025-02-13
3122,2069,1250,2025-02-09
3123,2070,93,2024-07-23
3124,2070,557,2025-02-04
3125,2070,680,2025-02-07
3126,2070,757,2024-11-29
3127,2070,976,2024-11-18
3128,2071,11,2024-04-28
3129,2071,271,2023-10-23
3130,2071,419,2024-06-22
3131,2071,657,2023-11-22
3132,2071,671,2023-11-19
3133,2071,732,2024-11-25
3134,2071,1374,2024-04-16
3135,2071,1400,2025-02-13
3136,2072,58,2024-08-02
3137,2072,181,2024-09-12
3138,2072,246,2024-10-11
3139,2072,422,2024-11-08
3140,2072,483,2025-02-16
3141,2072,1058,2023-11-19
3142,2072,1175,2023-12-05
3143,2072,1206,2023-12-18
3144,2073,82,2024-08-09
3145,2073,371,2024-04-27
3146,2073,452,2023-10-20
3147,2073,670,2024-08-27
3148,2074,38,2024-01-19
3149,2074,124,2024-12-25
3150,2074,311,2024-06-13
3151,2074,1276,2025-01-15
3152,2075,146,2024-12-06
3153,2075,245,2023-12-14
3154,2075,295,2024-12-10
3155,2075,515,2024-09-20
3156,2075,827,2023-12-03
3157,2075,865,2024-03-29
3158,2075,1424,2024-01-23
3159,2076,34,2024-05-25
3160,2076,134,2023-11-30
3161,2076,140,2024-11-05
3162,2076,190,2025-01-12
3163,2076,195,2023-11-11
3164,2076,823,2024-11-03
3165,2076,1210,2024-04-22
3166,2077,15,2024-02-13
3167,2077,239,2025-02-15
3168,2077,581,2024-12-11
3169,2077,811,2025-01-03
3170,2077,1013,2024-11-29
3171,2077,1169,2024-06-01
3172,2077,1258,2023-11-16
3173,2077,1264,2024-12-13
3174,2077,1294,2024-08-06
3175,2078,56,2023-12-28
3176,2078,197,2024-01-30
3177,2078,990,2023-11-11
3178,2078,1107,2023-11-05
3179,2078,1294,2024-06-12
3180,2079,149,2023-11-25
3181,2079,682,2024-12-07
3182,2080,11,2024-05-27
3183,2080,331,2024-08-18
3184,2080,482,2024-03-28
3185,2080,491,2024-10-02
3186,2080,1022,2023-10-27
3187,2080,1085,2023-10-22
3188,2080,1374,2024-06-23
3189,2081,175,2024-02-28
3190,2081,1080,2025-01-25
3191,2081,1149,2024-10-12
3192,2081,1227,2024-12-17
3193,2082,204,2024-09-18
3194,2082,351,2023-12-03
3195,2082,498,2025-01-11
3196,2082,726,2024-07-04
3197,2082,790,2024-08-08
3198,2082,847,2024-11-25
3199,2083,34,2024-03-27
3200,2083,82,2024-08-02
3201,2083,200,2024-10-18
3202,2083,651,2024-04-04
3203,2083,956,2024-10-11
3204,2083,1092,2024-03-18
3205,2084,56,2024-02-13
3206,2084,93,2024-12-08
3207,2084,1131,2024-09-14
3208,2084,1460,2023-12-31
3209,2085,146,2024-12-01
3210,2085,1038,2024-08-05
3211,2086,56,2024-07-13
3212,2086,1113,2024-06-15
3213,2086,1114,2024-05-18
3214,2086,1300,2024-08-18
3215,2087,51,2024-07-30
3216,2087,156,2024-08-08
3217,2087,1078,2024-02-06
3218,2088,85,2025-01-04
3219,2088,204,2025-01-01
3220,2088,213,2024-05-18
3221,2088,553,2024-04-13
3222,2088,622,2023-12-26
3223,2088,775,2024-08-19
3224,2088,866,2024-02-28
3225,2089,13,2024-03-10
3226,2089,791,2024-06-17
3227,2089,1291,2024-11-15
3228,2089,1403,2023-12-18
3229,2090,58,2024-05-18
3230,2090,88,2024-12-21
3231,2090,109,2024-10-29
3232,2090,233,2023-12-04
3233,2090,292,2024-09-03
3234,2090,504,2024-11-29
3235,2090,1139,2024-10-23
3236,2090,1392,2024-07-09
3237,2091,81,2025-02-04
3238,2091,118,2023-12-31
3239,2091,695,2024-06-18
3240,2091,1106,2024-01-31
3241,2091,1152,2024-12-05
3242,2092,15,2024-03-27
3243,2092,302,2024-12-08
3244,2092,540,2024-07-21
3245,2092,996,2023-12-01
3246,2092,1213,2024-02-06
3247,2093,147,2025-01-23
3248,2093,277,2024-11-17
3249,2093,552,2024-10-25
3250,2093,622,2024-11-19
3251,2093,1048,2023-11-25
3252,2093,1158,2023-11-07
3253,2094,147,2024-02-29
3254,2094,405,2024-04-07
3255,2094,664,2023-11-12
3256,2094,797,2024-01-06
3257,2094,1035,2024-04-17
3258,2095,13,2024-11-19
3259,2095,1187,2024-08-02
3260,2095,1227,2024-09-23
3261,2095,1339,2024-08-27
3262,2095,1387,2024-05-13
3263,2096,26,2024-02-10
3264,2096,140,2024-10-04
3265,2096,147,2024-01-21
3266,2096,326,2023-11-24
3267,2096,556,2024-06-15
3268,2096,620,2025-01-18
3269,2096,777,2024-03-19
3270,2096,892,2024-02-06
3271,2097,191,2025-01-13
3272,2097,282,2024-11-24
3273,2097,839,2024-11-27
3274,2097,873,2024-10-26
3275,2097,935,2024-04-21
3276,2097,1089,2024-05-31
3277,2097,1407,2024-02-28
3278,2098,125,2024-07-14
3279,2098,347,2024-11-14
3280,2098,424,2025-01-13
3281,2098,617,2024-12-14
3282,2098,673,2024-02-20
3283,2098,701,2024-04-09
3284,2098,834,2025-01-08
3285,2098,1467,2025-02-01
3286,2099,13,2024-01-05
3287,2099,123,2024-05-22
3288,2099,559,2024-07-17
3289,2099,698,2023-11-19
3290,2099,724,2024-05-14
3291,2099,1029,2025-01-03
3292,2099,1367,2024-03-07
3293,2099,1405,2024-07-25
3294,2100,13,2024-05-29
3295,2100,1045,2023-11-08
3296,2100,1247,2024-11-04
3297,2100,1465,2024-05-26
3298,2100,1482,2024-06-05
3299,2101,93,2024-01-27
3300,2101,294,2024-08-16
3301,2101,397,2024-07-26
3302,2101,890,2024-02-09
3303,2101,1230,2024-10-21
3304,2101,1413,2024-02-25
3305,2102,15,2025-01-18
3306,2102,305,2024-03-21
3307,2102,795,2025-02-07
3308,2102,1096,2024-07-23
3309,2102,1159,2024-07-03
3310,2102,1266,2024-01-27
3311,2103,82,2024-07-26
3312,2103,397,2024-03-23
3313,2103,798,2024-01-18
3314,2104,11,2024-03-30
3315,2104,258,2024-12-02
3316,2104,403,2024-02-13
3317,2104,451,2024-05-02
3318,2104,472,2025-02-02
3319,2104,616,2024-12-01
3320,2104,1017,2025-01-26
3321,2105,47,2024-09-06
3322,2105,96,2024-12-28
3323,2105,221,2024-03-20
3324,2105,230,2024-05-14
3325,2105,411,2025-01-30
3326,2105,547,2023-12-29
3327,2105,1366,2024-07-22
3328,2105,1378,2023-11-13
3329,2105,1493,2024-04-06
3330,2106,84,2024-04-08
3331,2106,131,2023-11-16
3332,2106,156,2024-06-04
3333,2106,191,2024-12-10
3334,2106,407,2024-06-03
3335,2106,413,2025-02-05
3336,2106,681,2024-03-09
3337,2106,1175,2024-10-14
3338,2106,1280,2023-11-14
3339,2107,58,2024-05-08
3340,2107,82,2024-04-21
3341,2107,87,2024-06-05
3342,2107,136,2024-09-01
3343,2107,1069,2024-04-08
3344,2108,38,2024-04-17
3345,2108,116,2023-11-29
3346,2108,175,2024-04-23
3347,2108,223,2024-05-10
3348,2108,704,2024-01-09
3349,2108,1100,2024-02-02
3350,2108,1197,2024-08-04
3351,2109,138,2024-01-21
3352,2109,672,2024-10-27
3353,2109,736,2024-12-15
3354,2109,889,2023-10-24
3355,2109,978,2024-08-19
3356,2109,1250,2023-11-06
3357,2110,56,2024-07-22
3358,2110,331,2025-02-10
3359,2110,1258,2024-04-07
3360,2110,1291,2025-01-23
3361,2111,41,2024-11-15
3362,2111,93,2024-04-03
3363,2111,407,2023-12-13
3364,2111,446,2023-11-10
3365,2111,483,2024-06-28
3366,2111,493,2024-09-06
3367,2111,530,2024-10-12
3368,2111,1162,2024-03-26
3369,2111,1237,2024-10-28
3370,2112,175,2023-11-03
3371,2112,819,2024-09-25
3372,2112,1480,2024-08-22
3373,2112,1481,2023-12-11
3374,2113,97,2025-01-17
3375,2113,850,2024-02-16
3376,2113,895,2023-12-10
3377,2113,974,2023-12-01
3378,2113,1439,2023-12-10
3379,2114,22,2024-06-12
3380,2114,169,2024-11-21
3381,2114,724,2024-07-05
3382,2114,904,2025-02-12
3383,2114,1484,2024-05-05
3384,2115,96,2023-12-07
3385,2115,517,2024-08-22
3386,2115,681,2024-10-05
3387,2115,734,2023-10-29
3388,2115,830,2023-12-31
3389,2115,923,2024-04-05
3390,2115,1107,2024-12-05
3391,2115,1267,2024-03-19
3392,2116,37,2024-10-14
3393,2116,550,2025-02-13
3394,2116,589,2024-06-03
3395,2116,788,2024-10-03
3396,2116,964,2024-05-06
3397,2116,1080,2023-11-16
3398,2116,1095,2024-10-05
3399,2116,1407,2024-10-13
3400,2117,165,2024-01-18
3401,2117,360,2024-01-14
3402,2117,656,2024-09-08
3403,2118,163,2023-11-01
3404,2118,340,2024-05-14
3405,2118,433,2024-10-21
3406,2118,843,2024-09-01
3407,2118,877,2024-04-26
3408,2118,1080,2025-02-01
3409,2119,34,2024-02-16
3410,2119,690,2024-03-29
3411,2119,1099,2024-12-11
3412,2119,1215,2025-02-01
3413,2120,85,2025-02-08
3414,2120,93,2024-03-05
3415,2120,175,2024-10-11
3416,2120,1088,2025-02-12
3417,2120,1142,2023-12-01
3418,2120,1159,2024-10-03
3419,2120,1278,2024-01-18
3420,2121,116,2023-10-20
3421,2121,246,2025-01-19
3422,2121,473,2023-12-01
3423,2121,592,2024-09-25
3424,2121,721,2023-12-28
3425,2121,923,2024-01-21
3426,2121,993,2024-05-31
3427,2121,1062,2025-01-23
3428,2121,1178,2024-03-28
3429,2122,48,2024-11-24
3430,2122,203,2024-11-29
3431,2122,422,2025-01-22
3432,2122,545,2024-08-04
3433,2122,947,2024-04-19
3434,2123,169,2025-01-08
3435,2123,647,2023-11-19
3436,2123,1108,2023-10-25
3437,2123,1394,2024-01-08
3438,2124,138,2025-01-02
3439,2124,499,2024-05-20
3440,2124,777,2024-11-11
3441,2124,834,2024-12-08
3442,2124,1099,2024-10-12
3443,2124,1202,2025-02-01
3444,2124,1397,2023-11-14
3445,2125,34,2023-11-29
3446,2125,1238,2024-03-31
3447,2126,138,2023-12-15
3448,2126,151,2024-04-09
3449,2126,255,2024-02-06
3450,2126,387,2025-01-03
3451,2126,820,2024-10-22
3452,2126,1093,2025-02-07
3453,2127,191,2024-01-21
3454,2127,353,2025-01-26
3455,2127,575,2025-01-11
3456,2127,702,2024-04-14
3457,2127,879,2024-12-01
3458,2127,1237,2024-09-19
3459,2128,175,2024-10-05
3460,2128,990,2024-10-05
3461,2128,1104,2024-08-16
3462,2128,1446,2024-02-29
3463,2129,37,2024-06-01
3464,2129,137,2024-09-08
3465,2129,702,2025-01-17
3466,2129,732,2024-08-31
3467,2129,974,2024-04-10
3468,2130,11,2023-11-05
3469,2130,169,2024-05-31
3470,2130,364,2024-03-12
3471,2130,448,2023-11-11
3472,2130,660,2024-12-20
3473,2130,807,2024-06-28
3474,2130,851,2023-12-10
3475,2131,46,2024-11-14
3476,2131,147,2024-06-02
3477,2131,837,2024-10-14
3478,2131,849,2024-01-25
3479,2132,133,2024-12-25
3480,2132,191,2023-12-25
3481,2132,876,2024-06-13
3482,2132,1403,2024-08-19
3483,2133,71,2024-07-27
3484,2133,97,2023-11-14
3485,2133,390,2025-02-07
3486,2133,522,2024-04-18
3487,2133,803,2024-10-16
3488,2134,125,2024-11-03
3489,2134,235,2024-08-17
3490,2134,778,2024-09-29
3491,2134,1478,2024-04-24
3492,2135,61,2024-09-13
3493,2135,147,2023-11-03
3494,2135,709,2025-01-29
3495,2135,816,2024-02-15
3496,2135,1305,2024-09-25
3497,2135,1368,2024-11-07
3498,2135,1379,2024-12-17
3499,2136,117,2023-11-22
3500,2136,199,2023-11-13
3501,2136,206,2023-10-24
3502,2136,504,2024-05-08
3503,2136,925,2024-03-15
3504,2136,979,2024-09-30
3505,2136,1429,2024-09-02
3506,2137,199,2024-02-07
3507,2137,300,2024-03-23
3508,2137,318,2024-11-18
3509,2137,575,2024-10-23
3510,2137,785,2023-10-26
3511,2137,922,2024-02-01
3512,2137,1258,2024-10-07
3513,2138,13,2025-01-21
3514,2138,627,2024-08-11
3515,2138,1368,2023-12-19
3516,2138,1422,2023-10-21
3517,2139,82,2024-03-10
3518,2139,304,2024-04-15
3519,2139,1022,2023-12-23
3520,2139,1280,2025-02-11
3521,2139,1397,2023-11-05
3522,2139,1428,2025-01-11
3523,2140,27,2024-02-06
3524,2140,38,2024-05-26
3525,2140,1040,2023-11-12
3526,2140,1238,2024-07-05
3527,2140,1325,2024-08-28
3528,2140,1469,2024-10-11
3529,2141,37,2024-11-12
3530,2141,48,2024-03-13
3531,2141,137,2023-11-21
3532,2142,163,2023-11-25
3533,2142,330,2024-07-23
3534,2142,471,2024-03-21
3535,2143,123,2024-09-04
3536,2143,329,2024-08-29
3537,2143,364,2025-01-27
3538,2143,820,2023-12-07
3539,2143,1217,2024-02-10
3540,2144,15,2024-09-18
3541,2144,464,2024-04-09
3542,2144,621,2025-01-12
3543,2144,629,2024-08-30
3544,2144,667,2024-08-30
3545,2144,696,2025-01-18
3546,2144,761,2024-01-17
3547,2144,1098,2024-07-25
3548,2145,83,2024-04-20
3549,2145,203,2024-04-14
3550,2145,495,2024-11-12
3551,2145,987,2024-11-07
3552,2145,1218,2024-02-21
3553,2145,1295,2025-01-27
3554,2145,1318,2024-04-28
3555,2146,149,2024-10-05
3556,2146,163,2024-08-05
3557,2146,326,2024-04-11
3558,2146,442,2024-01-03
3559,2146,927,2023-11-12
3560,2147,15,2024-04-22
3561,2147,117,2024-05-05
3562,2147,235,2023-11-25
3563,2148,165,2023-11-06
3564,2148,1158,2023-11-19
3565,2148,1288,2024-05-15
3566,2149,58,2024-06-25
3567,2149,351,2024-08-06
3568,2149,583,2025-02-12
3569,2149,622,2024-08-10
3570,2149,952,2023-10-26
3571,2149,1163,2024-09-13
3572,2149,1379,2023-10-29
3573,2150,43,2024-05-10
3574,2150,126,2024-08-07
3575,2150,203,2024-05-26
3576,2150,314,2025-02-13
3577,2151,3,2025-01-29
3578,2151,56,2025-01-27
3579,2151,206,2024-12-15
3580,2151,319,2024-07-26
3581,2151,864,2023-11-19
3582,2151,892,2023-11-26
3583,2151,948,2024-07-25
3584,2151,980,2024-05-05
3585,2151,1001,2024-10-21
3586,2151,1211,2024-05-31
3587,2152,191,2024-06-20
3588,2152,516,2024-03-02
3589,2152,1236,2023-11-11
3590,2153,163,2024-11-21
3591,2153,269,2024-10-10
3592,2153,529,2025-01-20
3593,2153,706,2024-02-20
3594,2154,154,2024-06-21
3595,2154,156,2024-07-02
3596,2154,175,2024-03-04
3597,2154,827,2024-10-09
3598,2154,1132,2024-10-02
3599,2154,1247,2023-12-23
3600,2155,37,2024-10-20
3601,2155,312,2025-01-17
3602,2155,413,2024-02-08
3603,2155,866,2024-09-23
3604,2156,71,2024-01-27
3605,2156,175,2024-08-06
3606,2156,1377,2024-12-27
3607,2157,23,2024-03-15
3608,2157,165,2024-03-25
3609,2157,255,2024-08-12
3610,2157,730,2024-10-11
3611,2157,755,2024-04-28
3612,2157,1070,2025-01-03
3613,2157,1108,2024-02-12
3614,2158,38,2023-10-30
3615,2158,783,2023-10-21
3616,2158,883,2024-05-08
3617,2158,1063,2024-06-27
3618,2159,138,2024-06-10
3619,2159,357,2024-04-30
3620,2159,583,2024-11-11
3621,2159,654,2024-12-27
3622,2159,728,2024-12-26
3623,2159,999,2024-01-08
3624,2159,1093,2024-04-08
3625,2160,70,2024-04-04
3626,2160,138,2023-10-24
3627,2160,294,2024-02-08
3628,2160,999,2024-01-10
3629,2160,1158,2024-09-08
3630,2160,1393,2024-04-15
3631,2160,1438,2024-12-17
3632,2161,169,2023-10-25
3633,2161,830,2023-11-26
3634,2161,834,2024-06-28
3635,2161,1264,2024-02-05
3636,2162,30,2024-05-01
3637,2162,88,2024-03-28
3638,2162,149,2024-02-27
3639,2162,325,2023-12-25
3640,2162,1407,2025-01-22
3641,2163,156,2024-05-07
3642,2163,514,2024-01-22
